ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment
7544756,103132,9070681,Account Issue,08-10-2022 19:54,Resolved,22,Negative
7544757,136409,9207119,Cancellation,22-03-2025 15:03,Resolved,39,Positive
7544758,132138,9155114,Refund,13-08-2023 14:16,Escalated,22,
7544759,142879,9023048,Refund,17-03-2024 19:57,Open,66,Neutral
7544760,139161,9229977,Return Request,25-06-2024 15:05,Open,15,Negative
7544761,127619,9222790,Return Request,06-03-2023 19:54,RESOLVED,34,Neutral
7544762,101863,9094220,Wrong Item,04-11-2024 09:53,Open,7062,Neutral
7544763,137657,,Delivery Issue,26-12-2024 10:44,Resolved,42,Negative
7544764,118161,9242039,Technical Support,06-01-2024 12:47,Resolved,42,Neutral
7544765,142606,9125757,Account Issue,15-02-2023 18:16,Escalated,11,Positive
7544766,139219,9002148,Delivery Issue,27-10-2023 10:21,Resolved,19,Negative
7544767,140079,,Return Request,01-08-2022 22:49,Open,29,Positive
7544768,137611,9181881,Delivery Issue,10-11-2023 21:08,Escalated,12,Negative
7544769,112869,9012918,Account Issue,04-01-2023 22:32,Resolved,59,Neutral
7544770,141668,9237139,Account Issue,02-08-2024 01:48,Resolved,1,Neutral
7544771,120081,9055710,Refund,25-07-2023 12:20,Resolved,63,Positive
7544772,104457,9210302,Delivery Issue,26-02-2025 17:11,open,65,Positive
7544773,143296,9173539,Refund,21-02-2022 08:51,Resolved,14,Negative
7544774,119354,9231350,Refund,18-03-2023 20:07,Resolved,22,Neutral
7544775,133641,9110568,Return Request,11-02-2024 12:43,Open,20,Neutral
7544776,128427,9147365,Return Request,26-11-2024 18:16,Open,8,Negative
7544777,138665,9009153,Product Quality,19-11-2022 13:46,Resolved,36,Neutral
7544778,120568,9019412,Cancellation,27-03-2022 07:37,Resolved,64,Negative
7544779,125891,9093539,Return Request,25-09-2023 18:40,Resolved,227,Neutral
7544780,146395,9200841,Cancellation,09-03-2024 20:08,Open,196,Negative
7544781,117304,9217814,Technical Support,01-11-2022 11:39,Open,181,Neutral
7544782,121013,9025246,Wrong Item,19-07-2022 12:45,Open,12,Negative
7544783,145077,9110288,Delivery Issue,07-04-2022 17:39,Open,14,Neutral
7544784,110506,9011982,,30-12-2022 18:16,Resolved,4,Neutral
7544785,128350,9134658,Wrong Item,07-10-2022 18:05,Resolved,3,Negative
7544786,135962,9119970,Payment Issue,09-07-2023 11:29,Resolved,44,Neutral
7544787,143641,9097428,Wrong Item,11-01-2022 12:59,Escalated,24,Positive
7544788,119267,9109881,Refund,17-02-2024 13:56,Resolved,16,Positive
7544789,146167,9090022,Technical Support,29-05-2023 09:29,Escalated,213,Neutral
7544790,124432,9115374,,01-05-2023 17:40,Escalated,16,Positive
7544791,121018,9141209,Payment Issue,03-06-2024 21:49,Resolved,156,Positive
7544792,131704,9056279,Delivery Issue,06-09-2023 10:52,Open,18,Negative
7544793,140892,9180121,Payment Issue,11-05-2024 22:24,Resolved,101,Negative
7544794,102769,9196467,Refund,12-11-2024 19:50,Resolved,64,Negative
7544795,107092,9008001,Account Issue,30-09-2023 01:58,Escalated,49,Negative
7544796,145820,,Return Request,30-09-2023 16:22,Resolved,21,Neutral
7544797,143248,9176185,Product Quality,31-12-2022 12:12,Resolved,14,Negative
7544798,123437,9076424,Product Quality,27-12-2024 19:45,Open,66,
7544799,131157,9231760,,31-03-2024 04:16,Open,18,Neutral
7544800,136184,9011153,Return Request,03-11-2022 08:25,Open,50,Negative
7544801,126114,9118719,Wrong Item,21-11-2024 20:01,Resolved,10,
7544802,127248,9143004,Technical Support,15-02-2025 21:11,Resolved,7,Neutral
7544803,102250,9037748,,14-06-2023 14:03,Resolved,210,Negative
7544804,141246,9202617,Account Issue,30-08-2023 21:37,Resolved,46,Neutral
7544805,120580,9061311,Account Issue,16-07-2024 02:55,Escalated,49,Neutral
7544806,114706,9132921,Cancellation,16-02-2024 08:03,Escalated,24,Neutral
7544807,124512,9188917,Wrong Item,05-03-2023 11:57,Open,59,Positive
7544808,149657,9010039,Payment Issue,13-08-2022 22:42,Resolved,56,Negative
7544809,124262,9137279,Wrong Item,30-06-2022 18:58,Resolved,14,Positive
7544810,148936,9124705,Wrong Item,07-01-2022 19:50,Resolved,21,Positive
7544811,116363,9019664,Payment Issue,13-10-2022 21:48,Open,76,Neutral
7544812,110332,9145574,Payment Issue,21-10-2023 22:31,Resolved,55,Negative
7544813,136312,9116606,Payment Issue,09-04-2026 10:00,Open,15,Negative
7544814,147431,9176723,,10-04-2023 17:34,Resolved,155,Neutral
7544815,102528,9178530,Payment Issue,30-04-2024 20:35,Resolved,42,Positive
7544816,135350,9190527,,26-06-2024 16:03,Open,43,Neutral
7544817,131190,9239795,Wrong Item,01-09-2022 15:09,Escalated,14,Neutral
7544818,120435,9185619,Technical Support,18-07-2024 21:05,open,21,Positive
7544819,122107,,Technical Support,24-03-2025 22:03,Resolved,57,Neutral
7544820,101214,9021194,Technical Support,20-02-2022 12:04,Open,22,Neutral
7544821,121626,9117651,Technical Support,17-07-2024 08:19,Open,16,Negative
7544822,126489,,Refund,07-06-2023 19:40,Resolved,175,Negative
7544823,136817,9196066,Account Issue,25-02-2022 13:14,Closed,233,Neutral
7544824,114918,9050969,Technical Support,05-08-2024 18:58,Open,217,Positive
7544825,143044,9113260,Delivery Issue,25-01-2023 18:03,Escalated,225,Negative
7544826,110737,9200007,Delivery Issue,10-11-2022 18:02,Resolved,8422,Negative
7544827,127583,9172300,Account Issue,12-12-2022 07:45,Escalated,53,Neutral
7544828,124749,9020283,Wrong Item,10-11-2023 19:41,Escalated,20,Positive
7544829,105224,9159588,Cancellation,11-04-2022 17:54,Escalated,53,Neutral
7544830,105985,9180584,Cancellation,20-10-2023 12:13,Resolved,119,Neutral
7544831,100203,9026754,Return Request,30-03-2022 23:10,Resolved,23,Neutral
7544832,149523,9242296,Refund,13-02-2022 21:05,Closed,2,Neutral
7544833,116409,9215031,Account Issue,05-05-2024 07:32,Open,26,
7544834,100559,9006429,Return Request,28-08-2022 08:40,Open,35,Neutral
7544835,129162,9179684,Wrong Item,28-03-2025 16:12,Resolved,39,Negative
7544836,138527,,Refund,30-10-2024 09:33,Resolved,20,Negative
7544837,113649,,Refund,27-09-2024 20:04,Resolved,163,Neutral
7544838,142019,9182127,Refund,02-01-2025 14:44,Escalated,28,Negative
7544839,140963,9047236,Cancellation,10-03-2022 18:30,Resolved,22,Positive
7544840,137583,9231176,,24-06-2024 03:00,Escalated,10,Negative
7544841,134837,9012741,Cancellation,31-08-2024 16:41,Escalated,6312,Negative
7544842,103081,9073067,Account Issue,06-01-2022 19:15,Resolved,21,Positive
7544843,134028,9163238,Account Issue,24-10-2022 07:09,Open,38,Neutral
7544844,148163,9205284,Delivery Issue,14-05-2023 10:39,Open,-8,Neutral
7544845,124682,9059192,Account Issue,02-01-2023 11:32,Resolved,16,Negative
7544846,143598,9020494,Wrong Item,21-10-2024 12:37,Open,88,Positive
7544847,132613,9078442,Wrong Item,11-04-2022 15:22,Resolved,9,Negative
7544848,112594,9010623,Refund,29-01-2024 20:26,Escalated,69,Negative
7544849,121102,9246574,Product Quality,04-06-2024 21:13,Escalated,140,Neutral
7544850,131471,9072596,Payment Issue,07-02-2025 09:53,Open,-4,Negative
7544851,122750,9203558,Refund,08-06-2022 16:55,Open,20,Positive
7544852,127733,9122324,Cancellation,27-04-2022 10:19,Open,12,Negative
7544853,120988,9176452,Technical Support,30-01-2025 18:57,Resolved,146,Positive
7544854,110522,9041397,Delivery Issue,03-12-2024 09:44,Resolved,53,Neutral
7544855,116795,9076933,Payment Issue,09-06-2022 06:10,Open,62,Negative
7544856,124577,9148205,Return Request,21-05-2023 09:35,open,91,Negative
7544857,120895,9139611,Delivery Issue,13-02-2022 00:01,Resolved,-8,Negative
7544858,149692,9046266,Wrong Item,31-03-2025 23:33,Resolved,130,Negative
7544859,101035,9158858,Wrong Item,21-02-2023 00:24,Resolved,62,Neutral
7544860,134266,9145763,Account Issue,22-01-2024 09:41,Open,15,Neutral
7544861,114590,9045487,,01-07-2022 13:32,Closed,-7,Positive
7544862,125395,9239679,Refund,07-11-2023 09:56,RESOLVED,170,Negative
7544863,100693,9086540,,09-05-2024 13:52,open,42,Positive
7544864,144135,9034083,,13-06-2023 12:12,Resolved,20,Negative
7544865,105328,9094820,Payment Issue,02-01-2025 08:38,Open,16,Negative
7544866,143532,9233249,Product Quality,13-09-2022 14:54,Escalated,3,
7544867,149158,9093118,Return Request,30-12-2024 16:49,Resolved,16,Negative
7544868,147619,9065279,Payment Issue,01-09-2022 18:39,Open,236,Positive
7544869,120688,9095910,Technical Support,27-09-2024 12:22,Escalated,19,Negative
7544870,106321,9029893,Delivery Issue,18-01-2022 09:00,Resolved,5875,Negative
7544871,107302,9130109,,05-11-2023 15:01,Resolved,5,Positive
7544872,144253,9218356,Delivery Issue,06-02-2024 06:50,Resolved,16,Negative
7544873,131507,9114020,Cancellation,18-04-2023 16:54,Resolved,40,Neutral
7544874,103410,,Refund,15-02-2023 01:15,Resolved,40,Neutral
7544875,139476,9195378,Account Issue,23-03-2023 19:23,Resolved,44,Positive
7544876,111114,9137583,Wrong Item,08-01-2025 20:23,Resolved,46,Neutral
7544877,147455,9124090,Cancellation,23-10-2022 20:40,Resolved,-4,Negative
7544878,139968,,Refund,27-10-2022 20:56,Escalated,62,
7544879,103075,9042804,Return Request,22-05-2023 22:24,Escalated,11,Negative
7544880,117693,9017799,,21-10-2022 09:52,Escalated,65,Neutral
7544881,144221,9085465,Wrong Item,25-04-2023 08:00,Open,1667,Negative
7544882,110728,,Product Quality,14-12-2022 06:00,Resolved,13,Neutral
7544883,111019,9224996,Cancellation,08-10-2023 11:34,Open,-3,Negative
7544884,122724,9015911,Wrong Item,03-03-2022 08:01,Escalated,4,Negative
7544885,100605,9031241,Account Issue,25-12-2023 14:41,Open,24,Neutral
7544886,112550,9159944,Refund,28-03-2025 19:08,Open,17,Neutral
7544887,135910,9229225,Technical Support,18-04-2024 12:42,Open,14,Neutral
7544888,145829,9067362,Cancellation,30-04-2022 13:58,Resolved,27,Positive
7544889,102670,9206184,Cancellation,12-12-2024 21:53,open,132,Negative
7544890,124854,9220554,Wrong Item,30-03-2024 18:32,Resolved,10,
7544891,321,9029065,Wrong Item,30-09-2024 10:20,Resolved,71,Negative
7544892,128746,9132700,Payment Issue,16-05-2023 15:18,Resolved,19,Negative
7544893,137378,9180509,Technical Support,05-06-2024 10:47,Open,-10,Negative
7544894,128213,9074771,Delivery Issue,05-06-2024 20:40,Resolved,236,Negative
7544895,115954,9199355,Technical Support,25-05-2024 10:15,Open,193,Positive
7544896,111792,9100263,Cancellation,10-09-2023 18:31,Resolved,-4,Positive
7544897,138562,9193364,Cancellation,22-12-2024 21:57,Closed,58,Negative
7544898,111089,,Product Quality,26-10-2022 15:01,Escalated,56,Neutral
7544899,128252,9119821,Account Issue,08-01-2022 15:10,Resolved,-7,Neutral
7544900,124312,9007542,Account Issue,23-05-2024 17:45,Open,-8,Negative
7544901,140938,9209852,Return Request,02-09-2024 20:35,Open,-7,Neutral
7544902,146370,9235190,Return Request,17-04-2023 20:10,Resolved,199,Negative
7544903,124926,9065387,Delivery Issue,04-11-2023 13:00,Resolved,2,Negative
7544904,122192,9210185,Cancellation,01-12-2023 01:39,Resolved,28,Negative
7544905,142337,9060697,Wrong Item,29-01-2023 16:57,Resolved,5,Positive
7544906,113745,9155053,Delivery Issue,26-01-2022 12:09,Resolved,106,Negative
7544907,122465,9230595,Account Issue,05-07-2023 22:44,Open,46,Negative
7544908,149767,,Delivery Issue,10-08-2023 06:32,Resolved,67,Neutral
7544909,102473,9049296,Account Issue,02-01-2024 22:50,Resolved,9842,Neutral
7544910,117945,9236092,Return Request,23-10-2024 20:25,open,47,Negative
7544911,120306,9141831,Delivery Issue,07-07-2022 07:56,Resolved,169,Neutral
7544912,100701,9104108,Technical Support,10-11-2024 20:44,Escalated,125,Neutral
7544913,112388,9052281,Payment Issue,19-06-2023 03:52,Escalated,23,Positive
7544914,146258,9114330,Technical Support,22-07-2023 17:26,Resolved,7,Neutral
7544915,121046,,Technical Support,27-03-2022 22:02,Resolved,216,Positive
7544916,100344,9093664,Delivery Issue,10-12-2022 04:25,Open,4,Positive
7544917,126317,9163436,Delivery Issue,08-03-2024 09:11,Resolved,15,Neutral
7544918,122066,9177206,Refund,04-07-2022 10:40,Closed,52,Negative
7544919,107660,9066256,Account Issue,24-11-2024 21:48,Resolved,215,Negative
7544920,111871,9138906,Cancellation,08-10-2024 22:04,Resolved,193,Positive
7544921,127924,9157461,Payment Issue,22-11-2023 02:35,Resolved,46,Neutral
7544922,103444,9018185,Return Request,12-09-2023 22:23,Resolved,70,Negative
7544923,125342,9154738,Cancellation,06-03-2024 21:41,Open,17,Neutral
7544924,128875,9137240,Delivery Issue,18-09-2023 17:12,Resolved,40,Neutral
7544925,143436,9239390,Wrong Item,07-06-2022 07:57,Open,23,Negative
7544926,104527,9165323,Delivery Issue,19-08-2023 22:49,Resolved,41,Negative
7544927,143428,9183996,Return Request,17-07-2023 23:14,Resolved,15,Negative
7544928,130822,9071674,Account Issue,25-12-2023 19:44,Open,28,Neutral
7544929,103249,9120395,Account Issue,12-12-2024 17:14,Resolved,7512,Neutral
7544930,126542,9097809,Account Issue,03-07-2023 13:40,Open,8,Neutral
7544931,130899,,Cancellation,15-11-2023 14:55,Open,4470,Positive
7544932,137551,9147457,Delivery Issue,29-09-2022 17:56,Resolved,-3,Positive
7544933,131324,9102194,Wrong Item,22-01-2026 10:00,Open,17,Negative
7544934,103601,9075020,Return Request,20-10-2022 12:11,Escalated,232,Positive
7544935,102578,9232719,Account Issue,23-06-2022 13:13,Escalated,2,Negative
7544936,106814,9022417,Technical Support,12-04-2024 19:07,open,30,Negative
7544937,119657,9090369,Product Quality,19-08-2024 21:44,Resolved,197,Positive
7544938,135297,9090209,Payment Issue,24-10-2023 21:54,Resolved,14,Neutral
7544939,112326,9177494,Return Request,30-07-2022 18:25,Resolved,190,Negative
7544940,132597,9141605,Technical Support,24-11-2023 11:13,Resolved,-3,Positive
7544941,106373,9106509,Wrong Item,27-09-2023 12:27,Resolved,14,Positive
7544942,142131,9023519,Refund,20-10-2022 00:45,Resolved,23,Negative
7544943,144647,9093891,Refund,28-11-2024 11:05,Resolved,111,Negative
7544944,112636,9184192,Technical Support,29-09-2022 19:48,Open,121,Negative
7544945,120074,9077953,,05-11-2024 14:03,Resolved,119,
7544946,128274,9021199,Account Issue,07-03-2024 20:06,Open,32,Negative
7544947,118727,9053363,Account Issue,14-12-2023 12:31,Resolved,7553,Positive
7544948,115753,9167373,Account Issue,09-03-2025 08:23,Escalated,6,Neutral
7544949,100781,,Delivery Issue,12-09-2023 09:25,open,53,Neutral
7544950,115377,9096547,Delivery Issue,28-09-2024 04:26,Resolved,23,Positive
7544951,146738,9112847,Cancellation,14-10-2022 12:10,Open,23,Negative
7544952,102049,9136355,Payment Issue,30-08-2023 23:35,Escalated,9,Neutral
7544953,127087,9111349,Delivery Issue,16-02-2024 00:47,Open,1,Neutral
7544954,125982,9120949,Technical Support,21-12-2023 07:01,Open,10,Negative
7544955,108863,9116264,Wrong Item,21-10-2024 22:06,Open,25,
7544956,117055,9205093,Product Quality,25-02-2024 18:23,Open,50,Negative
7544957,146128,9084319,Technical Support,06-04-2022 17:46,Resolved,43,Neutral
7544958,115665,9194500,,14-09-2023 18:13,Resolved,10,Negative
7544959,120190,9103601,Delivery Issue,05-05-2024 15:52,Open,190,Negative
7544960,136055,9190359,Delivery Issue,11-11-2022 13:59,Resolved,-8,
7544961,127854,9026746,Product Quality,28-06-2023 21:48,Resolved,70,Positive
7544962,100849,9193518,Product Quality,23-09-2022 23:50,Open,61,Positive
7544963,102521,9151690,Product Quality,27-01-2024 22:16,Open,60,Negative
7544964,139210,9072251,Refund,17-03-2024 02:40,Resolved,104,Negative
7544965,142969,9169917,Technical Support,12-08-2023 19:14,Open,18,Negative
7544966,121146,9081063,,19-03-2023 22:02,Open,2,Negative
7544967,143502,9026870,Refund,07-11-2024 17:27,Resolved,-4,Negative
7544968,103665,9190238,Refund,16-04-2024 20:03,Open,207,Negative
7544969,124634,9215272,Delivery Issue,13-04-2024 12:27,Resolved,5,
7544970,122714,9013363,Delivery Issue,12-08-2022 13:50,Resolved,140,Neutral
7544971,103591,9221202,Product Quality,16-07-2023 07:12,Resolved,125,Negative
7544972,141366,9236811,Wrong Item,24-10-2023 11:15,Open,2,Positive
7544973,113458,9178895,,01-02-2023 21:52,Open,188,Negative
7544974,101030,9121223,Product Quality,10-01-2022 22:05,Open,6,Negative
7544975,113055,9075708,,06-01-2023 16:22,Resolved,14,Negative
7544976,149032,9099427,Payment Issue,06-05-2023 12:26,Open,136,Neutral
7544977,149671,9153923,Refund,22-01-2025 21:50,Resolved,23,Neutral
7544978,107706,9040504,Technical Support,12-06-2023 12:47,Resolved,14,Negative
7544979,114710,9185151,Wrong Item,17-11-2022 10:59,Escalated,16,
7544980,146535,9122972,Wrong Item,24-03-2024 10:08,Open,15,Negative
7544981,126618,9174142,Account Issue,20-10-2022 21:13,Resolved,8,Negative
7544982,146437,9022377,,18-02-2023 21:43,Open,17,Neutral
7544983,256,9098246,,14-04-2023 12:43,Resolved,20,Negative
7544984,147949,9183816,Technical Support,25-10-2022 13:16,Open,-1,Neutral
7544985,137053,9165938,Payment Issue,26-10-2024 18:45,Resolved,126,Positive
7544986,143875,9033305,Technical Support,05-11-2024 21:11,Resolved,24,Neutral
7544987,106462,9067364,Product Quality,26-12-2022 16:57,Open,202,Neutral
7544988,105555,9235848,Delivery Issue,08-09-2022 22:11,Resolved,19,Negative
7544989,109356,9037168,,15-05-2024 17:34,Escalated,41,Neutral
7544990,102344,9053084,Refund,21-03-2023 17:10,Open,10,Positive
7544991,132888,9216993,,10-01-2024 23:19,Resolved,68,Negative
7544992,117799,9153514,Delivery Issue,04-02-2023 19:46,Open,17,Negative
7544993,115435,9002660,Wrong Item,19-01-2022 10:18,Escalated,1,Negative
7544994,110526,9099128,Payment Issue,30-07-2024 19:55,Open,38,Negative
7544995,114861,9228333,,23-05-2023 19:04,Open,29,Positive
7544996,116049,9164078,Account Issue,09-12-2022 15:27,Open,3,Negative
7544997,120358,9050592,Delivery Issue,22-07-2022 14:25,Resolved,179,Negative
7544998,115560,9150694,Account Issue,08-01-2024 15:34,Open,13,Negative
7544999,147832,9104978,Cancellation,27-09-2022 21:38,Escalated,72,Positive
7545000,111863,9016611,Product Quality,27-11-2023 20:12,Resolved,-5,
7545001,111243,9158821,Delivery Issue,29-09-2023 16:30,Escalated,24,Neutral
7545002,111757,,Delivery Issue,23-06-2024 11:00,Resolved,20,Negative
7545003,142528,9057087,Payment Issue,20-11-2024 14:54,open,64,Negative
7545004,133050,9178944,Cancellation,07-09-2022 08:32,Resolved,24,Negative
7545005,102366,9140447,Delivery Issue,21-11-2024 23:30,Open,16,Neutral
7545006,121805,,Technical Support,29-10-2023 13:33,Open,49,Negative
7545007,136902,9138232,Wrong Item,21-10-2023 21:51,Open,9,Negative
7545008,124379,9023838,Account Issue,05-01-2025 22:27,Open,6,Neutral
7545009,114618,9213981,Product Quality,17-06-2023 17:02,Open,-1,Negative
7545010,133471,9219581,Cancellation,17-07-2023 22:41,open,-7,Neutral
7545011,115765,,Payment Issue,30-07-2024 10:17,Escalated,7,Negative
7545012,124717,9237050,Delivery Issue,31-03-2025 20:52,Escalated,140,Neutral
7545013,141703,9216550,Account Issue,23-02-2022 20:17,Open,55,Neutral
7545014,135259,9144794,,25-06-2022 18:38,Resolved,7,Neutral
7545015,147944,9170425,Cancellation,24-09-2023 09:11,Resolved,72,Positive
7545016,101697,9080210,Cancellation,16-03-2024 22:18,Open,9,
7545017,149014,9120415,Wrong Item,25-12-2024 16:45,Open,15,Neutral
7545018,136024,9088141,Product Quality,16-07-2022 20:17,Open,16,Neutral
7545019,110184,9095406,Return Request,08-09-2023 20:46,Resolved,187,Positive
7545020,139392,9157416,Payment Issue,05-07-2023 12:43,Resolved,18,Neutral
7545021,139877,9014531,Product Quality,07-01-2025 14:05,Resolved,98,Negative
