delivery_id,order_id,warehouse_id,delivery_partner,dispatch_date,delivery_attempts,delivery_status,delay_days
6171309,9021219,141,Xpressbees,23-07-2024,1,Delivered,2
6171310,9181244,117,Amazon Logistics,31-07-2024,2,Delivered,2
6171311,9126606,113,Delhivery,08-11-2024,1,Delivered,0
6171312,9221086,122,BlueDart,24-12-2022,1,FAILED,0
6171313,9126931,138,Ekart,09-03-2025,1,Delivered,1
6171314,9245087,119,XpressBees,11-12-2023,1,Failed,1
6171315,9200284,133,Delhivery,24-10-2022,1,Returned,3
6171316,9037234,115,DTDC,30-08-2023,1,Delivered,1
6171317,9190742,117,Shadowfax,24-10-2022,1,Returned,0
6171318,9061981,150,India Post,08-11-2024,2,Delivered,0
6171319,9242005,102,Amazon Logistics,05-01-2024,3,FAILED,1
6171320,9030068,,BlueDart,25-03-2024,1,Failed,3
6171321,9083765,140,delhivery,11-08-2022,3,Delivered,1
6171322,9198816,132,Ekart,30-09-2022,1,In Transit,2
6171323,9228762,144,Ekart,06-01-2024,1,Failed,0
6171324,9155024,140,FedEx India,24-02-2023,1,Delivered,2
6171325,9164294,101,Ekart,03-11-2024,1,Failed,1
6171326,9046517,137,Shadowfax,29-12-2022,1,Delivered,3
6171327,9208953,124,FedEx India,01-01-2023,3,Delivered,1
6171328,9130322,114,India Post,31-05-2022,1,Delivered,-1
6171329,9225042,101,Ekart,28-10-2024,1,Delivered,3
6171330,9163852,102,XpressBees,29-11-2022,1,Delivered,1
6171331,9075428,114,Delhivery,28-12-2022,1,Failed,1
6171332,9222115,130,XpressBees,16-06-2024,1,Delivered,1
6171333,9146255,104,Ekart,23-05-2022,1,In Transit,0
6171334,9044931,130,Amazon Logistics,12-09-2022,1,Failed,1
6171335,9089694,142,DTDC,22-09-2024,2,Delivered,12
6171336,9224948,150,Delhivery,26-02-2025,1,Failed,1
6171337,9094629,103,Delhivery,08-01-2022,1,Returned,1
6171338,9046343,142,Ekart,05-07-2024,2,Delivered,1
6171339,9010603,133,XpressBees,05-11-2022,1,Returned,0
6171340,9152447,150,Delhivery,10-12-2023,2,Delivered,0
6171341,9179633,115,BlueDart,12-11-2022,1,Delivered,0
6171342,9115442,107,BlueDart,22-12-2022,2,Delivered,0
6171343,9241130,122,Ekart,15-12-2024,15,Delivered,2
6171344,9109494,118,Delhivery,28-10-2022,1,Delivered,8
6171345,9177228,143,BlueDart,17-03-2023,1,Delivered,0
6171346,9129314,117,Ekart,26-12-2022,1,Delivered,0
6171347,9142093,145,FedEx India,05-11-2022,1,Returned,3
6171348,9041041,137,DTDC,16-10-2022,2,Failed,0
6171349,9028314,122,Shadowfax,22-06-2024,2,Failed,2
6171350,9026045,,Delhivery,14-01-2023,1,Delivered,1
6171351,9118592,117,Ekart,23-08-2022,1,In Transit,0
6171352,9081710,,Ekart,04-04-2023,1,Delivered,1
6171353,9006533,119,Delhivery,08-09-2024,3,Failed,3
6171354,9196592,131,DTDC,23-07-2023,1,Delivered,2
6171355,9001637,136,Ekart,04-01-2023,1,Failed,3
6171356,9066727,120,Delhivery,30-11-2022,1,Delivered,1
6171357,9184433,145,Amazon Logistics,04-01-2022,1,In Transit,0
6171358,9110665,122,XpressBees,12-10-2023,1,Delivered,0
6171359,9111603,104,Blue Dart,01-05-2023,3,Delivered,0
6171360,9090090,131,BlueDart,13-08-2023,1,Delivered,0
6171361,9130141,124,India Post,05-02-2022,1,Delivered,2
6171362,9026417,123,BlueDart,06-04-2024,1,Failed,0
6171363,9102627,122,Blue Dart,15-10-2024,1,Delivered,2
6171364,9104152,105,Amazon Logistics,20-08-2023,3,Delivered,9
6171365,9138824,101,Ekart,18-01-2023,2,Delivered,0
6171366,9241377,138,BlueDart,10-01-2022,1,Returned,1
6171367,9023340,145,DTDC,06-11-2022,1,FAILED,2
6171368,9068558,123,DTDC,10-03-2024,1,Out for Delivery,1
6171369,9222457,144,BlueDart,24-05-2024,1,Out for Delivery,0
6171370,9077144,128,delhivery,06-06-2022,1,Delivered,0
6171371,9150402,122,Delhivery,25-10-2023,1,Delivered,0
6171372,9124609,139,FedEx India,22-08-2022,1,Failed,2
6171373,9076327,130,BlueDart,04-04-2024,3,Failed,9
6171374,9163366,147,FedEx India,24-09-2024,1,Delivered,3
6171375,9053047,126,India Post,23-07-2023,1,Returned,2
6171376,9082336,129,Ekart,24-09-2023,1,Delivered,8
6171377,9035671,118,DTDC,10-09-2024,1,Delivered,2
6171378,9147801,149,BlueDart,08-09-2022,2,Delivered,1
6171379,9113055,126,Delhivery,04-01-2022,1,Delivered,2
6171380,9218180,125,Amazon Logistics,03-08-2023,1,Delivered,2
6171381,9129339,124,Blue Dart,07-11-2022,1,Delivered,3
6171382,9100651,,India Post,14-06-2023,1,Delivered,2
6171383,9133463,121,DTDC,29-10-2024,3,Delivered,1
6171384,9118204,103,FedEx India,05-07-2024,1,Delivered,5
6171385,9197913,147,BlueDart,23-12-2024,1,Failed,1
6171386,9180708,,Ekart,11-10-2022,1,Delivered,1
6171387,9189848,112,Delhivery,14-09-2022,1,Delivered,0
6171388,9146589,129,Shadowfax,01-02-2023,1,Delivered,0
6171389,9111440,114,India Post,31-10-2024,2,Failed,2
6171390,9064676,136,FedEx India,31-08-2024,1,Returned,1
6102410,9042753,147,FedEx India,11-01-2025,1,Delivered,0
6171392,9172480,106,Delhivery,12-07-2024,2,Delivered,3
6171393,9091999,145,DTDC,09-12-2024,2,Delivered,2
6171394,9240941,118,Delhivery,26-09-2023,1,Delivered,1
6171395,9138219,142,Blue Dart,27-07-2022,1,Failed,0
6171396,9027120,136,EKART,17-06-2024,1,Delivered,0
6171397,9079146,139,India Post,26-11-2022,1,Delivered,2
6171398,9114287,129,XpressBees,02-11-2024,2,Delivered,1
6171399,9159121,145,XpressBees,21-10-2024,1,In Transit,2
6171400,9083766,139,Ekart,01-03-2024,1,Delivered,1
6171401,9027881,101,EKART,05-06-2024,3,Delivered,1
6171402,9171680,117,Delhivery,11-01-2023,2,Delivered,10
6171403,9089922,111,Ekart,18-12-2024,1,Delivered,0
6171404,9150994,138,BlueDart,08-01-2023,1,Failed,0
6171405,9195836,,FedEx India,04-04-2022,1,Delivered,10
6171406,9054972,129,Amazon Logistics,04-01-2023,1,Delivered,11
6171407,9151984,145,DTDC,16-04-2022,1,Delivered,2
6171408,9126913,129,Ekart,01-06-2023,1,Delivered,0
6171409,9087004,113,XpressBees,18-06-2023,1,Delivered,0
6171410,9145110,102,DTDC,28-10-2024,1,In Transit,0
6171411,9202826,141,BlueDart,14-07-2024,2,Returned,3
6171412,9103843,115,XpressBees,23-12-2024,1,In Transit,0
6171413,9108701,132,Ekart,15-10-2022,1,Delivered,1
6171414,9228724,115,Delhivery,11-11-2023,1,In Transit,0
6171415,9145889,107,BlueDart,12-05-2022,2,Failed,0
6171416,9074644,108,Shadowfax,23-10-2024,1,Failed,0
6171417,9050346,143,Xpressbees,22-04-2023,1,Delivered,0
6171418,9176219,148,BlueDart,02-09-2024,1,Returned,0
6171419,9216896,142,DTDC,01-07-2022,1,Delivered,0
6171420,9012228,130,Amazon Logistics,18-10-2023,2,Returned,0
6171421,9238285,146,Ekart,24-10-2022,1,FAILED,1
6171422,9210201,142,Blue Dart,13-03-2023,1,Delivered,2
6171423,9198334,107,Xpressbees,21-01-2025,2,Returned,2
6171424,9173063,112,XpressBees,02-11-2023,1,Returned,2
6171425,9132449,137,DTDC,23-09-2024,1,Failed,0
6171426,9154179,150,DTDC,19-10-2023,1,Delivered,3
6171427,9076959,123,Amazon Logistics,29-02-2024,1,Delivered,3
6171428,9156074,133,BlueDart,10-11-2023,1,delivered,0
6171429,9095799,137,delhivery,23-09-2022,1,Delivered,0
6171430,9116778,133,Delhivery,17-11-2023,1,Delivered,2
6171431,9049500,150,XpressBees,17-01-2025,1,Returned,9
6171432,9138044,,XpressBees,25-10-2024,1,Delivered,3
6171433,9063468,108,FedEx India,27-04-2024,3,Delivered,1
6171434,9018941,112,DTDC,03-05-2022,1,Delivered,3
6171435,9002775,122,FedEx India,25-01-2022,1,Delivered,0
6171436,9181988,131,delhivery,31-08-2023,2,Out for Delivery,3
6171437,9176527,148,Amazon Logistics,23-04-2023,1,Delivered,2
6171438,9017675,138,Ekart,21-08-2023,1,Delivered,2
6171439,9149428,138,Ekart,09-04-2023,1,Failed,0
6171440,9174803,117,XpressBees,06-09-2024,1,Delivered,0
6171441,9072050,133,India Post,17-05-2022,1,Returned,0
6171442,9112253,112,DTDC,05-02-2023,1,Returned,2
6171443,9182359,129,Shadowfax,07-12-2023,1,Delivered,2
6171444,9042811,130,XpressBees,10-03-2025,1,Failed,1
6171445,9130588,107,Delhivery,10-11-2024,1,Delivered,2
6171446,9236056,111,Ekart,19-12-2022,1,Failed,0
6171447,9017306,103,Delhivery,26-10-2023,3,Delivered,2
6171448,9189956,130,FedEx India,07-05-2022,1,Delivered,1
6171449,9035002,142,Delhivery,31-03-2023,1,Failed,0
6171450,9043918,111,DTDC,11-03-2025,2,Delivered,0
6171451,9069635,123,XpressBees,25-09-2022,1,Failed,0
6171452,9075834,134,BlueDart,26-10-2022,1,Failed,3
6171453,9109300,103,India Post,16-08-2024,1,Returned,0
6171454,9183573,122,XpressBees,25-04-2024,1,Delivered,1
6171455,9037467,147,EKART,28-12-2024,1,Delivered,0
6171456,9044797,143,DTDC,04-11-2024,1,Delivered,2
6171457,9107065,121,Ekart,09-01-2023,2,Delivered,3
6171458,9224502,119,India Post,21-01-2025,1,Failed,1
6171459,9041296,148,DTDC,05-01-2023,1,Delivered,3
6171460,9210044,103,Ekart,31-10-2022,1,Delivered,1
6171461,9119542,129,Delhivery,21-02-2025,1,Returned,2
6171462,9112773,143,Shadowfax,01-11-2023,2,Failed,0
6171463,9114588,126,XpressBees,10-08-2024,1,In Transit,2
6171464,9130581,149,EKART,17-08-2022,3,Delivered,0
6171465,9120760,127,Blue Dart,09-02-2023,2,Delivered,0
6171466,9074952,144,DTDC,07-02-2022,2,Failed,1
6171467,9103806,125,FedEx India,24-12-2022,2,Delivered,1
6171468,9219791,146,DTDC,14-01-2024,1,In Transit,2
6171469,9145289,131,DTDC,28-02-2023,1,Delivered,1
6171470,9034573,122,Delhivery,20-01-2022,2,Delivered,0
6171471,9146406,133,XpressBees,24-01-2023,1,Delivered,0
6171472,9065031,,Amazon Logistics,04-11-2022,1,Delivered,1
6171473,9071750,138,Ekart,13-01-2024,3,Delivered,1
6171474,9170340,116,Blue Dart,27-06-2024,1,Returned,0
6171475,9073109,134,DTDC,25-05-2023,1,Failed,0
6171476,9247988,126,XpressBees,19-02-2024,1,Failed,0
6171477,9233038,135,EKART,30-10-2023,1,Delivered,0
6171478,9246761,117,DTDC,22-10-2022,1,Delivered,2
6171479,9071844,111,EKART,29-09-2024,2,Failed,3
6171480,9025633,126,Delhivery,08-09-2023,1,Returned,12
6171481,9126334,,EKART,29-03-2023,2,Delivered,3
6171482,9237366,102,DTDC,26-10-2024,1,Delivered,3
6171483,9014633,150,Delhivery,13-08-2024,1,Delivered,1
6171484,9199344,,Ekart,11-11-2024,1,Delivered,1
6171485,9153592,129,Delhivery,27-10-2022,2,Delivered,12
6171486,9059764,113,DTDC,05-07-2023,1,Failed,5
6171487,9052757,140,DTDC,06-01-2024,1,Failed,1
6171488,9166348,142,BlueDart,27-12-2022,1,Returned,10
6171489,9026375,118,BlueDart,11-03-2022,3,Returned,1
6171490,9202932,111,DTDC,29-02-2024,2,Delivered,1
6171491,9050521,113,India Post,09-11-2022,1,In Transit,0
6171492,9107198,136,Delhivery,17-09-2022,2,Delivered,0
6171493,9031294,106,Ekart,02-10-2023,1,In Transit,0
6171494,9212413,123,Ekart,06-09-2022,3,Delivered,1
6171495,9154244,101,DTDC,09-02-2022,1,Delivered,3
6171496,9249482,133,XpressBees,10-01-2023,3,Delivered,0
6171497,9239106,110,Shadowfax,13-01-2023,1,Failed,0
6171498,9177253,139,BlueDart,18-02-2024,3,Returned,0
6171499,9067493,145,Ekart,28-12-2023,2,Delivered,2
6171500,9225258,103,FedEx India,03-04-2024,1,Delivered,0
6171501,9148502,105,Xpressbees,02-05-2022,2,Returned,1
6171502,9051472,142,DTDC,27-08-2024,1,Failed,0
6171503,9177188,129,DTDC,27-10-2022,2,Delivered,0
6171504,9118685,101,BlueDart,27-03-2024,2,Delivered,0
6171505,9025015,148,Ekart,13-10-2022,2,FAILED,0
6171506,9248579,133,XpressBees,16-01-2025,1,Returned,2
6171507,9107192,148,FedEx India,09-03-2025,20,Delivered,0
6171508,9229851,141,XpressBees,03-11-2022,1,Delivered,0
6171509,9061769,116,Blue Dart,08-11-2022,1,Delivered,12
6171510,9188395,106,DTDC,21-07-2023,1,Delivered,0
6171511,9237999,105,FedEx India,14-08-2024,2,Returned,3
6171512,9134091,101,Ekart,22-05-2023,2,Delivered,6
6171513,9013867,133,DTDC,10-02-2023,1,Delivered,0
6171514,9222718,137,Ekart,18-03-2023,2,Out for Delivery,8
6171515,9139010,144,Delhivery,28-10-2023,2,Delivered,8
6171516,9054902,124,Ekart,26-03-2024,1,Delivered,1
6171517,9070428,111,FedEx India,20-07-2023,3,Out for Delivery,2
6171518,9118133,120,DTDC,26-01-2025,3,Delivered,2
6171519,9228971,112,Delhivery,06-09-2024,1,In Transit,0
6171520,9158558,125,FedEx India,16-12-2024,3,Returned,1
6171521,9104007,110,XpressBees,14-03-2024,1,Delivered,3
6171522,9028752,141,Delhivery,22-05-2023,1,Delivered,0
6171523,9158710,133,Blue Dart,12-01-2022,2,Delivered,2
6171524,9060089,133,Delhivery,01-04-2023,1,Delivered,0
6171525,9060687,124,DTDC,15-09-2024,1,Failed,0
6171526,9051063,,Delhivery,22-08-2022,1,Delivered,0
6171527,9101007,,FedEx India,21-08-2024,20,Delivered,0
6171528,9158875,106,BlueDart,14-04-2024,2,In Transit,6
6171529,9225986,112,Delhivery,31-10-2023,1,Delivered,0
6171530,9223460,127,Ekart,05-03-2023,1,Delivered,1
6171531,9031312,114,Amazon Logistics,13-08-2022,1,Delivered,3
6171532,9149914,,DTDC,21-06-2023,2,Delivered,3
6171533,9183133,147,FedEx India,27-07-2024,1,Delivered,9
6171534,9235621,115,Ekart,18-10-2024,2,Delivered,1
6171535,9133607,142,Delhivery,07-03-2022,1,Delivered,3
6171536,9182274,145,Amazon Logistics,15-01-2024,2,Delivered,1
6171537,9108209,101,Ekart,17-03-2024,1,Failed,1
6171538,9002767,116,XpressBees,12-08-2022,1,Delivered,3
6171539,9183181,115,DTDC,07-01-2025,1,Failed,0
6171540,9232956,128,Ekart,06-11-2024,1,Returned,0
6171541,9012978,122,Shadowfax,07-05-2024,1,Delivered,1
6171542,9229057,120,DTDC,21-10-2023,1,Failed,0
6171543,9001807,116,delhivery,08-06-2022,1,Delivered,0
6171544,9216434,114,Shadowfax,23-11-2023,1,Delivered,3
6171545,9020755,136,Delhivery,29-07-2022,1,Delivered,11
6171546,9043790,114,BlueDart,06-10-2022,1,Delivered,0
6171547,9231164,118,XpressBees,16-04-2023,1,Failed,1
6171548,9192058,131,India Post,27-06-2023,1,Delivered,0
6171549,9095666,132,DTDC,07-06-2023,2,Delivered,11
6171550,9061894,116,Ekart,04-09-2022,2,Delivered,1
6171551,9187681,131,XpressBees,19-07-2022,1,Out for Delivery,1
6171552,9196491,146,BlueDart,29-04-2024,1,Failed,2
6171553,9208699,136,Shadowfax,24-03-2023,20,Out for Delivery,3
6171554,9187086,120,Delhivery,30-09-2024,1,Delivered,0
6171555,9009162,137,Ekart,18-02-2024,1,Delivered,0
6171556,9153809,112,FedEx India,20-11-2022,1,Returned,0
6171557,9077587,126,Delhivery,10-08-2023,1,Returned,3
6171558,9118965,110,DTDC,14-01-2022,1,Returned,8
6171559,9162920,134,Shadowfax,12-11-2022,2,delivered,0
6171560,9028648,140,Amazon Logistics,01-06-2022,1,Delivered,2
6171561,9079944,141,Ekart,29-01-2024,1,Delivered,1
6171562,9123700,119,India Post,06-01-2023,1,Returned,10
6171563,9103966,112,FedEx India,19-05-2023,1,Delivered,0
6171564,9087393,130,Ekart,20-02-2022,1,Delivered,1
6171565,9228495,116,DTDC,04-03-2024,3,Delivered,2
6171566,9216680,145,BlueDart,08-06-2022,1,Failed,1
6171567,9002320,143,Delhivery,18-10-2023,1,In Transit,6
6171568,9185299,103,Shadowfax,01-04-2025,1,Delivered,0
6171569,9130264,142,DTDC,26-09-2024,1,Delivered,0
6171570,9128251,128,Ekart,19-12-2023,1,Delivered,0
6171571,9188598,103,Delhivery,05-03-2022,2,In Transit,1
6171572,9239171,103,Ekart,12-10-2023,1,Delivered,3
6171573,9151180,147,BlueDart,20-03-2025,2,Delivered,0
6171574,9047295,115,Ekart,22-10-2023,1,Delivered,1
6068986,9230959,149,FedEx India,24-09-2022,1,Delivered,0
6171576,9008421,103,EKART,09-06-2024,1,Out for Delivery,1
6171577,9233113,131,Ekart,20-02-2025,2,Delivered,12
6171578,9189346,115,Amazon Logistics,27-04-2023,1,Delivered,3
6171579,9214832,102,Shadowfax,06-05-2022,1,Delivered,2
6171580,9011887,121,XpressBees,24-10-2022,1,Delivered,1
6171581,9098423,107,EKART,11-08-2022,1,Out for Delivery,0
6171582,9091284,144,DTDC,10-11-2024,1,Failed,1
6171583,9198166,136,Blue Dart,01-11-2023,3,Delivered,0
6171584,9129086,117,Shadowfax,10-03-2022,1,Out for Delivery,0
6171585,9136787,108,Delhivery,22-10-2024,1,Delivered,2
6171586,9092556,144,India Post,18-03-2024,1,Returned,0
6171587,9163308,128,Delhivery,31-03-2025,1,Delivered,-1
6171588,9020439,145,DTDC,07-08-2023,1,In Transit,0
6171589,9010362,124,BlueDart,09-02-2022,1,In Transit,2
6171590,9231413,131,India Post,06-03-2023,3,Failed,3
6171591,9228069,142,Ekart,25-10-2024,1,Returned,0
6171592,9168349,138,India Post,27-09-2022,1,Delivered,1
6171593,9249656,111,BlueDart,01-04-2023,1,Failed,8
6171594,9240218,129,XpressBees,13-10-2022,1,In Transit,1
6171595,9095622,128,FedEx India,13-02-2023,1,Delivered,0
6171596,9147029,109,Shadowfax,05-07-2024,2,Delivered,0
6171597,9231276,139,Ekart,12-06-2023,2,In Transit,1
6171598,9115698,140,XpressBees,28-03-2023,3,Delivered,3
6171599,9048950,110,India Post,31-05-2022,1,In Transit,1
6171600,9078065,134,BlueDart,06-01-2024,1,Returned,2
6171601,9057607,128,Delhivery,29-09-2024,1,Delivered,2
6171602,9018722,133,Delhivery,27-09-2022,1,Delivered,1
6171603,9195329,116,Shadowfax,20-06-2024,2,Delivered,1
6171604,9027046,105,delhivery,05-02-2023,1,In Transit,2
6171605,9155994,146,XpressBees,11-08-2023,2,Returned,0
6171606,9035775,126,DTDC,31-03-2023,1,Returned,0
6171607,9083559,128,Delhivery,21-03-2025,2,Delivered,1
6171608,9070783,136,Delhivery,17-08-2023,1,Failed,2
6171609,9005178,134,Shadowfax,09-02-2023,1,Returned,2
6171610,9031623,125,XpressBees,23-12-2023,2,Delivered,0
6171611,9137032,125,XpressBees,31-01-2025,1,Delivered,7
6171612,9076089,147,Delhivery,12-08-2024,2,Delivered,2
6171613,9128137,128,Delhivery,26-11-2022,15,Delivered,0
6171614,9216249,,BlueDart,25-03-2023,1,Delivered,2
6171615,9218598,114,Delhivery,02-11-2022,1,Failed,0
6171616,9002747,,FedEx India,13-06-2023,1,Delivered,1
6171617,9041740,106,Ekart,21-05-2023,2,Delivered,1
6171618,9102002,106,Xpressbees,17-12-2022,1,Failed,1
6171619,9063905,150,DTDC,13-07-2022,1,Returned,0
6171620,9078100,112,Delhivery,30-08-2024,1,In Transit,11
6171621,9199850,131,Delhivery,31-01-2024,1,Out for Delivery,0
6171622,9065111,119,XpressBees,16-08-2022,1,Failed,0
6171623,9061967,124,Ekart,29-07-2024,1,Delivered,2
6171624,9191327,126,DTDC,19-02-2023,1,Returned,0
6171625,9244358,105,Xpressbees,06-06-2023,2,Delivered,1
6171626,9168732,147,Blue Dart,27-04-2024,2,Delivered,0
6171627,9077005,108,Xpressbees,29-12-2022,1,Returned,7
6171628,9160008,135,Blue Dart,27-05-2022,2,Delivered,0
6171629,9229677,114,DTDC,09-04-2022,1,Returned,0
6171630,9220839,119,Ekart,29-10-2023,1,Delivered,0
6171631,9228588,112,Delhivery,10-01-2023,1,Failed,0
6171632,9158235,112,Amazon Logistics,15-01-2022,1,Delivered,0
6171633,9140635,134,Amazon Logistics,18-03-2022,1,Delivered,0
6171634,9152378,135,XpressBees,04-09-2024,1,delivered,1
6171635,9144725,125,XpressBees,10-11-2024,1,Failed,-2
6171636,9066274,143,BlueDart,06-01-2022,3,Delivered,0
6171637,9200415,129,Shadowfax,12-10-2024,2,Delivered,0
6171638,9077581,104,BlueDart,26-10-2023,15,Failed,0
6171639,9204876,146,Ekart,22-01-2022,2,Failed,1
6171640,9212522,108,Amazon Logistics,25-07-2022,1,Delivered,0
6171641,9159783,134,Ekart,31-10-2024,1,Returned,1
6171642,9204287,123,Delhivery,19-02-2022,3,Delivered,-2
6171643,9205438,144,India Post,27-12-2024,2,In Transit,0
6171644,9146849,128,Amazon Logistics,11-12-2022,1,Delivered,0
6171645,9058017,124,Blue Dart,22-10-2024,3,Delivered,-3
6171646,9022108,121,EKART,26-09-2022,1,Delivered,1
6171647,9128984,125,FedEx India,17-12-2024,3,Delivered,0
6171648,9008113,141,XpressBees,19-08-2023,1,Delivered,1
6171649,9198182,101,BlueDart,07-06-2024,3,Delivered,0
6171650,9009443,126,Amazon Logistics,10-02-2025,1,Delivered,2
6171651,9024162,130,Shadowfax,02-08-2023,20,Delivered,2
6171652,9159873,104,Ekart,03-06-2024,3,delivered,0
6171653,9149740,148,XpressBees,27-03-2024,1,Delivered,4
6171654,9162070,113,Delhivery,07-01-2022,1,Failed,2
6171655,9071027,120,BlueDart,21-10-2023,2,Returned,1
6171656,9238951,116,Delhivery,24-08-2023,1,Delivered,3
6171657,9002541,118,Delhivery,07-06-2024,1,Delivered,1
6171658,9053866,135,Shadowfax,24-07-2023,2,In Transit,0
6171659,9154725,138,XpressBees,05-11-2022,1,Delivered,8
6171660,9015072,116,XpressBees,28-09-2024,1,In Transit,3
6171661,9225123,117,India Post,26-09-2024,1,Delivered,0
6171662,9168580,133,Ekart,28-06-2022,1,Failed,0
6171663,9244779,,Ekart,28-06-2022,1,Failed,0
6171664,9153473,141,DTDC,19-10-2023,1,Delivered,8
6171665,9230766,139,FedEx India,02-07-2022,1,Failed,4
6171666,9240496,122,Xpressbees,12-03-2023,1,Delivered,2
6171667,9211712,120,XpressBees,10-05-2022,1,Delivered,1
6171668,9103959,122,Delhivery,07-08-2022,1,Delivered,0
6171669,9221277,127,FedEx India,31-05-2024,1,In Transit,1
6171670,9182048,147,FedEx India,25-07-2024,2,Delivered,2
6171671,396,141,EKART,01-06-2023,1,Failed,0
6171672,9170008,130,BlueDart,02-01-2023,1,Delivered,1
6171673,9107156,128,Delhivery,13-08-2022,1,Delivered,0
6171674,9246695,134,Delhivery,13-09-2024,1,Delivered,0
6171675,9116676,103,BlueDart,08-06-2023,1,Out for Delivery,2
6171676,9091294,128,Amazon Logistics,22-10-2024,1,Failed,3
6171677,9105353,104,Xpressbees,02-12-2022,1,Delivered,8
6171678,9044369,121,Ekart,01-05-2022,2,Delivered,2
6171679,9160816,150,DTDC,02-12-2024,3,Delivered,1
6171680,9175521,116,Delhivery,06-05-2024,2,In Transit,3
6171681,9122952,122,XpressBees,18-04-2024,15,Delivered,2
6171682,9229206,131,Amazon Logistics,28-03-2025,1,Delivered,4
6171683,9190620,128,India Post,28-03-2023,1,Delivered,0
6171684,9143256,101,Delhivery,06-01-2022,1,Delivered,1
6171685,9004166,117,India Post,04-09-2022,1,In Transit,3
6171686,9027769,115,Shadowfax,04-05-2024,1,Returned,0
6171687,9162643,133,XpressBees,11-11-2024,1,Delivered,0
6171688,9178440,116,XpressBees,05-11-2024,1,Delivered,1
6171689,9172842,115,Delhivery,31-12-2024,1,Delivered,3
6171690,9204957,132,Xpressbees,02-05-2023,2,Delivered,0
6171691,9046469,138,Ekart,30-08-2022,1,Delivered,2
6171692,9048070,121,FedEx India,23-03-2022,1,Delivered,1
6171693,9106180,112,FedEx India,13-10-2023,1,Failed,11
6171694,9188082,149,DTDC,23-08-2022,2,Delivered,0
6171695,9146385,105,Shadowfax,14-08-2024,2,Delivered,3
6171696,9122855,136,Amazon Logistics,04-11-2022,2,Returned,10
6171697,9013511,137,DTDC,23-01-2024,2,Returned,1
6171698,9176404,117,Ekart,23-10-2023,1,Returned,3
6171699,9179889,134,delhivery,31-03-2022,1,Delivered,4
6171700,9111517,137,DTDC,27-09-2022,2,Delivered,1
6171701,9203327,105,DTDC,10-11-2022,1,Delivered,1
