refund_id,return_id,refund_amount,refund_status,refund_method,refund_processed_date,refund_reason_code
8528241,8018754,1936.51,Processed,Original Payment,09-11-2022,SIZE_ISSUE
8528242,8009905,31552.97,Processed,Original Payment,01-07-2024,QUALITY_ISSUE
8528243,8001014,1393.41,Pending,Coupon,07-10-2022,DAMAGED_PRODUCT
8528244,8017923,44471.07,Processed,Wallet,10-10-2022,DUPLICATE_ORDER
8528245,8036033,797.58,Rejected,Bank Transfer,10-11-2023,SIZE_ISSUE
8528246,8002505,1095.8,Pending,Coupon,17-10-2024,DAMAGED_PRODUCT
8528247,8021705,1647.71,Processed,Coupon,18-11-2023,WRONG_ITEM
8528248,8028228,9884.71,Rejected,Wallet,23-04-2023,SIZE_ISSUE
8528249,8041335,1893.52,Processed,Original Payment,23-11-2023,DAMAGED_PRODUCT
8528250,8041482,1615.91,Pending,Original Payment,26-07-2022,DAMAGED_PRODUCT
8528251,8007276,2398.21,Processed,Wallet,18-06-2022,NOT_AS_DESCRIBED
8528252,8010506,19604.33,Processed,Original Payment,31-01-2024,DEFECTIVE
8528253,8033602,925.32,Processed,UPI,08-01-2025,DEFECTIVE
8528254,8002697,3337.83,Processed,Wallet,14-05-2023,CHANGED_MIND
8528255,8004700,7817.31,Processed,Wallet,19-02-2024,WRONG_ITEM
8528256,8000839,9419.93,Pending,UPI,25-04-2024,WRONG_ITEM
8528257,8008997,5446.29,Processed,Coupon,21-03-2025,
8528258,8003861,370.3,Processed,Bank Transfer,03-01-2024,SIZE_ISSUE
8528259,8023477,4444.21,Processed,Bank Transfer,05-03-2024,CHANGED_MIND
8528260,8016568,475.7,Processed,Wallet,09-02-2025,MISSING_PARTS
8528261,8030528,4973.68,Processed,Coupon,30-03-2024,WRONG_ITEM
8528262,8012883,785.54,Processed,Wallet,19-07-2022,DUPLICATE_ORDER
8528263,8014111,698.99,Processed,Coupon,23-03-2024,DUPLICATE_ORDER
8528264,8038158,1065.27,Processed,UPI,16-01-2022,NOT_AS_DESCRIBED
8528265,8002181,513.72,Processed,Wallet,18-09-2024,SIZE_ISSUE
8528266,8020573,35783.06,Pending,Wallet,23-10-2022,DUPLICATE_ORDER
8528267,8038567,97261.12,Processed,Wallet,09-11-2022,NOT_AS_DESCRIBED
8528268,8005712,6620.08,Processed,UPI,26-09-2024,DAMAGED_PRODUCT
8528269,8040155,2005.99,Processed,Coupon,04-01-2024,QUALITY_ISSUE
8528270,8010684,960.73,Processed,Original Payment,22-08-2024,QUALITY_ISSUE
8528271,8043829,1764.97,Processed,Coupon,21-03-2025,NOT_AS_DESCRIBED
8528272,8018048,702.16,processed,Wallet,25-07-2024,MISSING_PARTS
8528273,8037673,1186.27,Pending,Wallet,14-10-2023,DUPLICATE_ORDER
8528274,8006446,992.35,Pending,Original Payment,15-10-2023,CHANGED_MIND
8528275,8013516,27119,Processed,Wallet,19-11-2023,
8528276,8015889,472.34,Pending,Crypto,20-11-2024,NOT_AS_DESCRIBED
8528277,8043799,892.03,Processed,Wallet,23-11-2024,DUPLICATE_ORDER
8528278,8009221,11143.6,Processed,Original Payment,02-08-2024,MISSING_PARTS
8528279,8025314,1086.68,Processed,UPI,15-01-2023,
8528280,8004895,180102.03,Processed,Original Payment,19-02-2023,DEFECTIVE
8528281,8041081,666.57,Processed,Wallet,26-06-2026,NOT_AS_DESCRIBED
8528282,8043511,7545.96,Rejected,Wallet,06-07-2023,NOT_AS_DESCRIBED
8528283,8009133,1785.1,Processed,Coupon,18-03-2023,
8528284,8009774,716.56,Processed,UPI,28-09-2024,DEFECTIVE
8528285,8027525,403.2,Processed,Original Payment,05-12-2022,DEFECTIVE
8528286,8037785,43383.06,Processed,Original Payment,11-08-2023,DEFECTIVE
8528287,8040982,4923.89,Rejected,Wallet,05-02-2025,DUPLICATE_ORDER
8528288,8023269,1388.58,Pending,Original Payment,09-11-2024,MISSING_PARTS
8528289,8026743,1151.81,Rejected,Coupon,05-11-2022,DAMAGED_PRODUCT
8528290,8041300,44531.64,Processed,Coupon,31-08-2024,QUALITY_ISSUE
8528291,8036088,2727.06,Processed,Original Payment,07-12-2023,SIZE_ISSUE
8528292,8043965,1629.42,Processed,Original Payment,11-11-2022,CHANGED_MIND
8528293,8034935,6173.91,Processed,Wallet,29-12-2022,NOT_AS_DESCRIBED
8528294,8002014,771.84,Processed,Wallet,07-09-2023,CHANGED_MIND
8528295,8004907,648.28,Processed,UPI,18-01-2023,MISSING_PARTS
8528296,8019377,6908.72,Processed,Bank Transfer,30-08-2023,CHANGED_MIND
8528297,8001096,47287.15,Processed,Original Payment,31-01-2024,DAMAGED_PRODUCT
8528298,8009763,3329.79,Pending,Coupon,24-10-2024,QUALITY_ISSUE
8528299,8021389,147.17,Rejected,Wallet,25-07-2022,NOT_AS_DESCRIBED
8528300,8037715,1417.3,Processed,UPI,11-06-2022,MISSING_PARTS
8528301,8044601,7985.14,Processed,Wallet,04-11-2023,
8528302,8008251,1168.65,Processed,Original Payment,11-04-2025,DEFECTIVE
8528303,8005446,8454.97,Processed,Bank Transfer,27-08-2024,
8528304,8036328,2232.37,Processed,Original Payment,30-08-2022,DUPLICATE_ORDER
8528305,8008044,197101.4,Processed,Original Payment,09-11-2024,NOT_AS_DESCRIBED
8528306,8035268,1145.28,Processed,UPI,03-08-2024,SIZE_ISSUE
8528307,8027327,39230.22,Processed,Original Payment,23-07-2022,MISSING_PARTS
8528308,8031250,77181.19,Rejected,Original Payment,28-01-2022,
8528309,8030597,897.63,Rejected,Wallet,17-07-2023,CHANGED_MIND
8528310,8034714,1103.3,Pending,Original Payment,04-05-2022,CHANGED_MIND
8528311,8036737,1385.84,Processed,Original Payment,08-07-2022,DEFECTIVE
8528312,8004329,954.86,Pending,Crypto,04-09-2022,DUPLICATE_ORDER
8528313,8021199,22040.73,Processed,Original Payment,25-06-2023,QUALITY_ISSUE
8528314,8031980,3228.31,Pending,Coupon,13-03-2023,WRONG_ITEM
8528315,8032851,33304.29,Pending,Bank Transfer,20-07-2023,DUPLICATE_ORDER
8528316,8004060,810.27,Processed,Wallet,17-04-2023,MISSING_PARTS
8528317,8017859,34940.61,Rejected,Original Payment,27-01-2023,DUPLICATE_ORDER
8528318,8009135,38750.7,Processed,Wallet,07-02-2023,QUALITY_ISSUE
8528319,8031606,1691.3,Processed,Coupon,21-05-2024,NOT_AS_DESCRIBED
8528320,8008874,1687.72,Pending,UPI,21-11-2022,MISSING_PARTS
8528321,8040729,866.52,Processed,Wallet,10-11-2022,QUALITY_ISSUE
8528322,8038990,1388.36,Processed,Wallet,03-01-2024,NOT_AS_DESCRIBED
8528323,8014442,1504.03,Processed,Original Payment,12-11-2022,MISSING_PARTS
8528324,8009233,472.21,Processed,Original Payment,12-01-2023,MISSING_PARTS
8528325,8014215,870.74,Processed,Wallet,17-06-2022,QUALITY_ISSUE
8528326,8025743,6304.81,Processed,Coupon,11-12-2023,MISSING_PARTS
8528327,8017872,557.93,Processed,Original Payment,16-10-2022,DEFECTIVE
8528328,8018544,1761,Processed,Original Payment,10-07-2022,SIZE_ISSUE
8528329,8024423,7811.86,Processed,Original Payment,22-05-2024,DEFECTIVE
8528330,8007657,4219.66,Processed,UPI,11-11-2023,DEFECTIVE
8528331,8026960,107023.07,processed,Original Payment,21-01-2024,NOT_AS_DESCRIBED
8528332,8005908,422.3,Processed,Wallet,08-08-2024,NOT_AS_DESCRIBED
8528333,8038494,1222.61,Processed,UPI,20-07-2024,MISSING_PARTS
8528334,8016677,1725.81,Processed,Bank Transfer,29-09-2022,WRONG_ITEM
8528335,8019158,407.73,Processed,UPI,24-04-2022,
8528336,91,1197.18,Processed,Original Payment,12-06-2023,QUALITY_ISSUE
8528337,8041552,813.25,Rejected,Original Payment,03-05-2024,MISSING_PARTS
8528338,8028586,3657.84,Processed,UPI,01-05-2023,DAMAGED_PRODUCT
8528339,8007763,313.85,Pending,UPI,02-11-2023,SIZE_ISSUE
8528340,8038971,2899.69,PENDING,Wallet,08-12-2023,
8528341,8026905,1260.53,Rejected,Original Payment,25-07-2022,CHANGED_MIND
8528342,8028908,345.01,Processed,Cash,05-08-2024,DEFECTIVE
8528343,8007130,120868.37,Rejected,Wallet,03-02-2024,QUALITY_ISSUE
8528344,8012230,20182.06,Rejected,Wallet,09-08-2023,QUALITY_ISSUE
8528345,8030507,649.7,Pending,Coupon,19-04-2022,QUALITY_ISSUE
8528346,8042311,46792.51,Processed,Original Payment,05-09-2024,DAMAGED_PRODUCT
8528347,8033640,1773.49,Pending,Original Payment,25-01-2024,DAMAGED_PRODUCT
8528348,8042584,1258.02,Processed,Original Payment,25-05-2023,QUALITY_ISSUE
8528349,8018958,75496.8,Processed,UPI,26-01-2025,DAMAGED_PRODUCT
8528350,8000537,692.77,Processed,Wallet,29-11-2022,QUALITY_ISSUE
8528351,8015165,1203.19,Processed,Original Payment,12-07-2022,CHANGED_MIND
8528352,8021247,549.04,Processed,Coupon,22-07-2023,SIZE_ISSUE
8528353,8007764,2629.05,Pending,Wallet,05-11-2022,CHANGED_MIND
8528354,8012862,1534.62,Pending,Wallet,10-12-2024,SIZE_ISSUE
8528355,8016133,17555.66,Processed,Wallet,17-01-2024,WRONG_ITEM
8528356,8022079,1011.22,Processed,Wallet,05-04-2024,MISSING_PARTS
8528357,8026248,5751.28,Processed,Bank Transfer,13-06-2023,MISSING_PARTS
8528358,8019844,832.33,Rejected,Original Payment,02-09-2023,DUPLICATE_ORDER
8528359,8044463,2179.52,Processed,Wallet,26-04-2022,DUPLICATE_ORDER
8528360,8041680,1244.55,Processed,Original Payment,19-11-2022,NOT_AS_DESCRIBED
8528361,8004675,6701.7,Processed,Original Payment,10-04-2023,DUPLICATE_ORDER
8528362,8006414,36518.9,Processed,Original Payment,09-03-2026,DUPLICATE_ORDER
8528363,8029434,2731.72,Processed,Cash,23-03-2025,
8528364,8030328,1525.71,Processed,Original Payment,31-08-2024,WRONG_ITEM
8528365,8037102,2181.03,Processed,Original Payment,03-04-2024,NOT_AS_DESCRIBED
8528366,8010823,1942.93,Processed,Original Payment,09-04-2023,WRONG_ITEM
8528367,8031983,980.51,Processed,Bank Transfer,13-01-2022,SIZE_ISSUE
8528368,8039281,2310.4,Processed,Coupon,07-04-2024,DUPLICATE_ORDER
8528369,8014792,403.63,Processed,Original Payment,09-07-2022,
8528370,8043287,36597.16,Pending,Original Payment,03-06-2022,MISSING_PARTS
8528371,8010857,6551.1,Processed,Wallet,11-11-2024,CHANGED_MIND
8528372,8014966,36354.07,Processed,Coupon,17-02-2025,MISSING_PARTS
8528373,8003287,918.73,Pending,Wallet,22-02-2024,SIZE_ISSUE
8528374,8016753,24311.21,Processed,Wallet,01-02-2025,NOT_AS_DESCRIBED
8528375,8013441,1465.79,Processed,Coupon,03-04-2025,DAMAGED_PRODUCT
8528376,8009477,2524.12,Pending,Wallet,13-06-2024,CHANGED_MIND
8528377,8017035,1993.3,Processed,Bank Transfer,10-12-2023,CHANGED_MIND
8528378,8038919,10522.05,Processed,Original Payment,26-02-2025,DUPLICATE_ORDER
8528379,8006523,622,Processed,Original Payment,20-03-2022,DAMAGED_PRODUCT
8528380,8039104,1605.19,Processed,Bank Transfer,08-01-2024,SIZE_ISSUE
8528381,8029053,55557.32,PENDING,Coupon,19-04-2024,CHANGED_MIND
8528382,8022056,4704.03,Pending,Original Payment,10-05-2024,MISSING_PARTS
8528383,8008113,2941.06,Rejected,Cash,18-11-2023,CHANGED_MIND
8528384,8004004,3601.47,Pending,Original Payment,25-11-2022,CHANGED_MIND
8528385,8013429,24360.92,Processed,Original Payment,06-05-2024,SIZE_ISSUE
8528386,8013182,378.29,Pending,Wallet,20-05-2024,WRONG_ITEM
8528387,8003453,70716.56,Processed,Wallet,10-03-2022,DUPLICATE_ORDER
8528388,8006258,404.93,Processed,Coupon,03-07-2024,QUALITY_ISSUE
8528389,8034776,21993.38,Processed,Original Payment,31-01-2022,NOT_AS_DESCRIBED
8528390,8012486,1037.5,Processed,Original Payment,27-08-2022,WRONG_ITEM
8528391,8012100,290.44,Pending,Wallet,06-02-2022,WRONG_ITEM
8528392,8029693,5102.4,Pending,UPI,07-06-2022,
8528393,8015071,190.19,Processed,Original Payment,17-04-2022,DUPLICATE_ORDER
8528394,8013256,2230.82,Processed,Coupon,02-05-2024,DEFECTIVE
8528395,8020648,256.67,Processed,Coupon,03-08-2023,DAMAGED_PRODUCT
8528396,8014866,1019.36,Rejected,Wallet,04-12-2024,MISSING_PARTS
8528397,8032231,13019.14,Processed,Original Payment,15-12-2024,DAMAGED_PRODUCT
8528398,8023022,46386.97,Processed,UPI,26-01-2022,CHANGED_MIND
8528399,8025904,38608.51,Rejected,UPI,29-07-2024,QUALITY_ISSUE
8528400,8038778,774.85,Processed,Original Payment,29-01-2023,QUALITY_ISSUE
8528401,8038592,48726.42,Rejected,Bank Transfer,01-02-2025,SIZE_ISSUE
8528402,8033774,1161.32,Rejected,Wallet,07-09-2022,NOT_AS_DESCRIBED
8528403,8032057,3539.1,Processed,Wallet,24-06-2022,SIZE_ISSUE
8528404,8017662,1066.85,Pending,Coupon,14-06-2023,SIZE_ISSUE
8528405,8012452,9723.95,Pending,Wallet,03-06-2022,
8528406,8012499,30710.29,Processed,Original Payment,20-10-2022,
8528407,8034687,662.24,Processed,Wallet,01-11-2024,CHANGED_MIND
8528408,8006486,14566.7,Processed,Wallet,02-03-2024,QUALITY_ISSUE
8528409,8018142,1799.25,Rejected,Original Payment,11-04-2022,CHANGED_MIND
8528410,8003349,1901.89,Processed,UPI,18-10-2022,CHANGED_MIND
8528411,8044500,8667.82,Pending,Original Payment,13-08-2024,
8528412,8033826,620.47,Processed,Original Payment,05-05-2024,CHANGED_MIND
8528413,8006517,7878.09,Processed,Wallet,15-07-2026,DUPLICATE_ORDER
8528414,8038858,1160.31,Processed,Bank Transfer,22-03-2022,DUPLICATE_ORDER
8528415,8044612,524.12,Processed,Original Payment,14-11-2024,
8528416,8000171,36259.61,Processed,Wallet,03-12-2022,
8528417,8019246,3247.64,Processed,Original Payment,28-06-2024,DAMAGED_PRODUCT
8528418,8001577,820.58,Processed,Original Payment,18-07-2022,NOT_AS_DESCRIBED
8528419,8000042,1457.01,Pending,Coupon,02-08-2022,WRONG_ITEM
8528420,8035699,840.78,Processed,Wallet,22-07-2024,QUALITY_ISSUE
8528421,8016617,1275.04,Processed,Original Payment,28-04-2022,SIZE_ISSUE
8528422,8029124,7508.96,Processed,Coupon,11-09-2022,DAMAGED_PRODUCT
8528423,8039840,27329.47,Processed,Wallet,20-05-2024,NOT_AS_DESCRIBED
8528424,8038755,2787.11,Processed,Original Payment,19-08-2024,DEFECTIVE
8528425,20,1765.53,Processed,Coupon,18-06-2023,SIZE_ISSUE
8528426,8005586,3635.95,Pending,Wallet,25-05-2024,NOT_AS_DESCRIBED
8528427,8016514,1782.45,Processed,Original Payment,12-01-2025,WRONG_ITEM
8528428,8029139,500.41,Processed,Coupon,21-06-2022,DAMAGED_PRODUCT
8528429,8029630,23171.08,Processed,Original Payment,03-02-2025,DEFECTIVE
8528430,8039635,116237.78,Pending,UPI,11-04-2025,DUPLICATE_ORDER
8528431,8011117,17249.49,Processed,Original Payment,13-02-2022,NOT_AS_DESCRIBED
8528432,8019841,1054.56,Pending,Wallet,19-08-2024,
8528433,8001629,1405.06,Processed,Coupon,25-08-2022,CHANGED_MIND
8528434,8044113,7342.98,Processed,Wallet,29-08-2022,DUPLICATE_ORDER
8528435,8004681,841.72,Processed,Bank Transfer,22-01-2025,DUPLICATE_ORDER
8528436,8031724,726.38,Processed,Original Payment,13-04-2023,CHANGED_MIND
8528437,8021034,4164.07,Processed,Coupon,19-11-2024,SIZE_ISSUE
8528438,8003362,6383.78,Rejected,Original Payment,03-07-2023,
8528439,8011147,6917.58,Processed,Coupon,04-10-2022,NOT_AS_DESCRIBED
8528440,8009465,2914.05,Processed,Original Payment,13-04-2024,WRONG_ITEM
8528441,8006377,2098.39,Processed,UPI,16-07-2022,DAMAGED_PRODUCT
8528442,8037213,811.14,Processed,Wallet,21-02-2022,NOT_AS_DESCRIBED
8528443,8025255,26148.5,Rejected,UPI,31-05-2022,WRONG_ITEM
8528444,8011271,1035.35,Processed,Bank Transfer,03-08-2024,SIZE_ISSUE
8528445,8043857,7331.84,Pending,Original Payment,18-12-2022,MISSING_PARTS
8528446,8030694,1473.01,Processed,Original Payment,12-09-2023,DUPLICATE_ORDER
8528447,8030392,7533.38,processed,Original Payment,28-05-2024,NOT_AS_DESCRIBED
8528448,8044078,5861.75,Processed,Coupon,28-01-2025,QUALITY_ISSUE
8528449,8025394,1329.35,Processed,Original Payment,04-07-2023,MISSING_PARTS
8528450,8019009,8561.91,Processed,Original Payment,25-03-2023,MISSING_PARTS
8528451,8034032,847.74,Pending,Original Payment,08-01-2023,
8528452,8011030,1244.65,Processed,Wallet,20-05-2022,CHANGED_MIND
8528453,8023680,897.81,Processed,Wallet,31-07-2024,WRONG_ITEM
8528454,8001523,34474.38,Pending,UPI,03-04-2023,DUPLICATE_ORDER
8528455,8026712,4623.95,Processed,UPI,01-11-2023,NOT_AS_DESCRIBED
8528456,8031462,272.93,Rejected,Wallet,03-10-2022,MISSING_PARTS
8528457,8042258,865.39,Processed,Original Payment,04-12-2022,DAMAGED_PRODUCT
8528458,8027240,1273.73,PENDING,Bank Transfer,09-01-2023,
8528459,8037409,192.19,Processed,Bank Transfer,20-01-2025,CHANGED_MIND
8528460,8013205,591.31,Processed,Wallet,03-11-2022,MISSING_PARTS
8528461,8036406,8288.6,Processed,Wallet,11-01-2024,DEFECTIVE
8528462,8031580,1180.43,Processed,UPI,21-05-2023,QUALITY_ISSUE
8528463,8016979,1711.39,Processed,Wallet,26-03-2023,DAMAGED_PRODUCT
8528464,8019249,1433.09,Processed,UPI,19-03-2022,DEFECTIVE
8528465,8019321,1117.34,Processed,Wallet,09-02-2025,DEFECTIVE
8528466,8011718,471.85,Processed,Coupon,16-02-2022,NOT_AS_DESCRIBED
8528467,8029226,317.85,Processed,Original Payment,15-02-2026,QUALITY_ISSUE
8528468,8000470,5474.97,Processed,Wallet,15-01-2024,NOT_AS_DESCRIBED
8528469,8035405,1278.3,Processed,Original Payment,22-11-2022,CHANGED_MIND
8528470,8015949,3914.16,Processed,Wallet,14-03-2022,SIZE_ISSUE
8528471,8003300,1735.79,Pending,Bank Transfer,12-07-2024,
8528472,8031197,6226.85,Processed,Original Payment,12-09-2022,MISSING_PARTS
8528473,8022470,2360854.68,Rejected,Coupon,11-10-2022,SIZE_ISSUE
8528474,8032395,5514.88,Rejected,Original Payment,05-02-2022,NOT_AS_DESCRIBED
8528475,8016790,1269.16,Pending,Wallet,24-09-2024,MISSING_PARTS
8528476,8003516,2062.1,Processed,Wallet,06-11-2023,SIZE_ISSUE
8528477,8003610,1356.02,Processed,Wallet,05-12-2024,DUPLICATE_ORDER
8528478,8036966,463.84,PENDING,Bank Transfer,02-11-2022,
8528479,8031717,578.19,Processed,Coupon,10-01-2023,DUPLICATE_ORDER
8528480,8022145,3514.91,Processed,Wallet,28-04-2022,
8528481,367,1290.99,Pending,Original Payment,18-06-2023,DAMAGED_PRODUCT
8528482,8033967,1134.81,Pending,Original Payment,05-05-2023,DEFECTIVE
8528483,8035795,718.17,Pending,Wallet,14-11-2023,
8528484,8025825,417.24,PENDING,Wallet,07-04-2023,SIZE_ISSUE
8528485,8028642,18213.82,Processed,Original Payment,13-10-2024,DEFECTIVE
8528486,8030754,13021.84,Processed,Original Payment,07-02-2024,DEFECTIVE
8528487,8004910,46986.39,Pending,Original Payment,05-11-2024,DAMAGED_PRODUCT
8528488,8043186,4465.97,Pending,Wallet,25-01-2025,DEFECTIVE
8528489,8005461,118195.29,Processed,Wallet,26-06-2023,
8528490,8021461,1088.42,Processed,Original Payment,30-04-2022,DEFECTIVE
8528491,8024005,839.04,Processed,Crypto,05-06-2022,DEFECTIVE
8528492,8026273,16712.49,Processed,UPI,13-01-2024,NOT_AS_DESCRIBED
8528493,8006052,6564.49,Processed,Wallet,04-06-2022,DAMAGED_PRODUCT
8528494,8036280,4129.01,Processed,Coupon,09-11-2022,DEFECTIVE
8528495,8025670,998.71,Processed,UPI,18-06-2024,CHANGED_MIND
8528496,8026705,2542.27,Processed,Coupon,26-03-2025,QUALITY_ISSUE
8528497,8022214,822.6,Processed,Original Payment,15-07-2023,WRONG_ITEM
8528498,8007583,376.81,Processed,Original Payment,08-06-2024,
8528499,8040397,20108.91,Processed,Original Payment,19-02-2023,MISSING_PARTS
8528500,8001323,2052.45,Rejected,Wallet,30-07-2023,CHANGED_MIND
8528501,8024682,103217.7,Processed,Original Payment,22-04-2024,DAMAGED_PRODUCT
8528502,8040754,1251.1,Processed,Bank Transfer,13-04-2022,NOT_AS_DESCRIBED
8528503,8030584,1066.45,Pending,Original Payment,13-04-2025,MISSING_PARTS
8528504,8013590,70495.03,Pending,Wallet,17-07-2024,MISSING_PARTS
8528505,8035106,1820.35,Processed,Wallet,17-03-2025,DEFECTIVE
8528506,8012085,1380.06,Processed,Original Payment,11-10-2022,DAMAGED_PRODUCT
8528507,8028716,6375.18,Pending,Wallet,23-12-2022,NOT_AS_DESCRIBED
8528508,8007753,7075.64,Rejected,Original Payment,30-08-2023,MISSING_PARTS
8528509,8000024,1412.45,Rejected,Wallet,30-03-2024,DEFECTIVE
8528510,8013162,2477.64,Rejected,Wallet,23-02-2024,NOT_AS_DESCRIBED
8528511,8001808,17352.14,Processed,Original Payment,19-06-2022,DUPLICATE_ORDER
8528512,8001378,1056.89,Rejected,Wallet,25-01-2024,MISSING_PARTS
8528513,8003426,341,Processed,Coupon,15-06-2023,DUPLICATE_ORDER
8528514,8028457,41368.76,Processed,UPI,17-10-2023,CHANGED_MIND
8528515,8027150,28149.78,Pending,Coupon,11-07-2024,WRONG_ITEM
8528516,8004314,622.3,Processed,Original Payment,03-08-2024,SIZE_ISSUE
8528517,8032655,9046.44,Pending,Wallet,21-06-2024,DEFECTIVE
8528518,8043924,4940.19,Rejected,UPI,15-07-2024,NOT_AS_DESCRIBED
8528519,8041349,71717.86,Processed,Original Payment,10-11-2022,SIZE_ISSUE
8528520,8004455,196.7,Pending,Wallet,16-11-2022,DAMAGED_PRODUCT
8528521,8008370,1937.73,PENDING,Wallet,31-12-2022,DUPLICATE_ORDER
8528522,8022748,257.2,Processed,Coupon,11-06-2023,DEFECTIVE
8528523,8031701,111915.99,Pending,Original Payment,28-01-2023,WRONG_ITEM
8528524,8006791,436.36,Processed,Original Payment,30-11-2024,MISSING_PARTS
8528525,8015664,2106.85,Processed,Original Payment,15-05-2024,DUPLICATE_ORDER
8528526,8019857,13544.28,processed,Original Payment,15-07-2022,DAMAGED_PRODUCT
8528527,8027810,8493.81,Processed,Coupon,23-01-2023,DEFECTIVE
8528528,8021677,621.85,Processed,Coupon,13-07-2024,DUPLICATE_ORDER
8528529,8041276,6175.79,Processed,Original Payment,28-04-2025,MISSING_PARTS
8528530,8022543,360.79,Processed,UPI,08-11-2022,WRONG_ITEM
8528531,8022200,732.72,Pending,Original Payment,15-04-2025,DUPLICATE_ORDER
8528532,8011498,1253.77,Processed,Wallet,10-02-2022,
8528533,8012505,433.65,Pending,Crypto,27-07-2023,NOT_AS_DESCRIBED
8528534,65,1226.41,Processed,UPI,17-06-2023,DEFECTIVE
8528535,8035760,87658.5,Processed,Original Payment,12-04-2025,NOT_AS_DESCRIBED
8528536,8016311,944.44,Processed,Bank Transfer,18-06-2024,MISSING_PARTS
8528537,8040972,937.46,Processed,Wallet,14-10-2022,DEFECTIVE
8528538,8007734,525.82,Processed,Crypto,16-04-2023,DAMAGED_PRODUCT
8528539,8025328,3769.75,Processed,Wallet,14-12-2024,SIZE_ISSUE
8528540,8004158,1940.9,Processed,Wallet,31-03-2023,NOT_AS_DESCRIBED
8528541,8043342,592.36,Pending,Coupon,30-11-2024,NOT_AS_DESCRIBED
8528542,8005195,368.56,Processed,Original Payment,28-07-2022,SIZE_ISSUE
8528543,8021146,1952.47,Processed,Original Payment,18-01-2024,MISSING_PARTS
8528544,8009245,6139.02,Rejected,Original Payment,24-08-2023,WRONG_ITEM
8528545,8028718,6872.23,Processed,UPI,19-05-2022,CHANGED_MIND
8528546,8019680,1467.49,Processed,Original Payment,04-03-2025,QUALITY_ISSUE
8528547,8003357,375.14,Processed,Original Payment,02-12-2022,WRONG_ITEM
8528548,8011969,26227.04,Rejected,Original Payment,26-01-2024,NOT_AS_DESCRIBED
8528549,8015448,2646.56,Rejected,Coupon,17-08-2022,NOT_AS_DESCRIBED
8528550,8011854,1524.12,Processed,Original Payment,18-02-2024,NOT_AS_DESCRIBED
8528551,8001520,4894.25,Processed,Wallet,09-08-2023,DUPLICATE_ORDER
8528552,8024071,65169.46,Processed,UPI,14-03-2024,
8528553,8007838,4250.79,Pending,Coupon,15-10-2022,NOT_AS_DESCRIBED
8528554,8024740,742.54,Rejected,Coupon,25-07-2023,CHANGED_MIND
8528555,8007711,6624.12,Processed,Wallet,23-09-2024,NOT_AS_DESCRIBED
8528556,8004193,1175,Processed,Original Payment,26-05-2024,DEFECTIVE
8528557,8037500,1164.46,Processed,Wallet,06-06-2022,DAMAGED_PRODUCT
