review_id,order_id,customer_id,product_id,rating,review_text,review_date
9571003,9005911,128399,54304,5,"Genuine product, no complaints.",2024-11-03
9571004,9095510,105598,58638,3,Return process was hassle-free.,2024-10-20
9571005,9093787,137510,58262,5,"Excellent quality, will buy again!",2023-06-25
9571006,9102803,109800,59775,5,Late delivery but product is fine.,2023-04-03
9571007,9040064,143544,57381,4,Would not recommend to anyone.,2024-03-13
9571008,9141091,141987,50999,3,No Review Provided,2023-06-17
9571009,9113290,116681,54584,5,Great product! Exactly as described.,2022-09-06
9571010,9077196,114620,56278,2,Great product! Exactly as described.,2022-02-21
9571011,9021051,128756,50308,1,Late delivery but product is fine.,2023-06-17
9571012,9046951,138931,59602,3,"Poor quality, not recommended.",2023-06-30
9571013,9218231,124138,54865,4,"Average product, nothing special.",2024-10-20
9571014,9082005,121764,58373,5,"Quick delivery, happy with purchase.",2025-03-20
9571015,9054986,135149,57740,5,Product stopped working after 2 days.,2023-07-12
9571016,9212687,121465,51482,5,Customer support was helpful.,2024-02-13
9571017,9074202,143946,57601,4,"Not as described, very disappointed.",2024-06-23
9571018,9137711,106324,57766,2,"Average product, nothing special.",2024-06-15
9571019,9222151,129050,54218,5,Size was different from what I ordered.,2024-11-04
9571020,9240345,101265,56428,1,No Review Provided,2023-06-30
9571021,9139872,135110,56916,3,"Poor quality, not recommended.",2024-08-10
9571022,9195660,126260,55657,5,Product stopped working after 2 days.,2022-08-10
9571023,9150330,136596,58762,5,Absolutely love this product!,2023-02-09
9571024,9093068,133417,58265,5,Return process was hassle-free.,2024-02-07
9571025,9174113,110069,50625,5,Customer support was helpful.,2024-07-09
9571026,9026845,147285,50270,2,Size was different from what I ordered.,2023-07-13
9571027,9173239,131243,56648,5,"Perfect gift, arrived well packed.",2023-07-12
9571028,9239599,129199,59361,5,Good value for money.,2022-08-27
9571029,9242314,108042,57471,5,Size was different from what I ordered.,2024-07-19
9571030,9219590,120140,57399,5,"Average product, nothing special.",2023-06-19
9571031,9130619,115951,56997,5,"Delivered on time, quality is good.",2023-07-11
9571032,9246019,106375,51233,4,Exceeded my expectations!,2023-12-09
9571033,9247879,122639,55780,3,"Quick delivery, happy with purchase.",2024-06-10
9571034,9188244,124354,52544,5,Absolutely love this product!,2022-04-19
9571035,9195068,114316,56943,5,Absolutely love this product!,2023-06-21
9571036,9141889,102412,54041,4,Absolutely love this product!,2023-10-26
9571037,9139594,141472,52845,5,"Delivered on time, quality is good.",2025-02-05
9571038,9034609,125181,59964,3,Good value for money.,2023-10-29
9571039,9228917,140401,53287,2,Great product! Exactly as described.,2023-07-05
9571040,9191048,103133,53045,3,No Review Provided,2023-05-17
9571041,9023770,119716,53278,4,Late delivery but product is fine.,2023-09-29
9571042,9169247,102288,52385,2,"Perfect gift, arrived well packed.",2025-02-13
9571043,9205589,149858,57960,4,"Delivered on time, quality is good.",2022-09-06
9571044,9095460,137257,58099,5,Absolutely love this product!,2023-05-15
9571045,9052478,135707,59478,3,Good value for money.,2024-08-28
9571046,9007482,124133,52511,4,Return process was hassle-free.,2022-06-12
9571047,9048667,103657,52546,5,"Quick delivery, happy with purchase.",2025-03-25
9571048,9017126,109305,50796,4,"Average product, nothing special.",2023-03-09
9571049,9097955,105347,52071,4,"Not as described, very disappointed.",2024-11-11
9571050,9060885,101737,54893,2,"Perfect gift, arrived well packed.",2025-04-01
9571051,9144198,127855,55271,4,Return process was hassle-free.,2023-08-09
9571052,9230958,120704,56578,5,Return process was hassle-free.,2024-08-07
9571053,9216538,124733,52351,5,Return process was hassle-free.,2022-09-06
9571054,9131962,134182,56449,5,Great product! Exactly as described.,2024-09-05
9571055,9200874,123030,54952,4,"Poor quality, not recommended.",2023-07-03
9571056,9228840,105392,59349,3,Product was damaged on arrival.,2024-11-23
9571057,9185774,130577,54845,3,Absolutely love this product!,2023-04-17
9571058,9208191,148933,58700,2,Product stopped working after 2 days.,2023-06-22
9571059,9225637,113269,57804,3,"Perfect gift, arrived well packed.",2024-10-02
9571060,9111953,104972,53477,5,Product was damaged on arrival.,2023-07-14
9571061,9068615,105517,53424,5,No Review Provided,2024-01-17
9571062,9027412,133892,59951,3,"Average product, nothing special.",2023-03-28
9571063,9068072,131746,52949,5,Exceeded my expectations!,2023-07-11
9571064,9125444,105348,50567,4,Product was damaged on arrival.,2022-10-22
9571065,9228693,123787,51767,4,Customer support was helpful.,2023-07-03
9571066,9127664,118091,52265,4,Late delivery but product is fine.,2023-07-10
9571067,9121552,140710,52144,4,"Excellent quality, will buy again!",2024-11-27
9571068,9081200,136847,51318,1,Customer support was helpful.,2024-03-10
9571069,9197594,129138,57897,3,"Average product, nothing special.",2023-06-25
9571070,9231799,116193,57509,4,Size was different from what I ordered.,2022-07-29
9571071,9002834,103550,57518,5,Size was different from what I ordered.,2023-06-21
9571072,9084441,114271,54920,5,No Review Provided,2023-11-21
9571073,9143655,103810,59200,5,Return process was hassle-free.,2023-06-16
9571075,9091146,113166,56151,5,Great product! Exactly as described.,2022-12-04
9571076,9166205,144745,52627,4,Late delivery but product is fine.,2023-11-26
9571077,9064858,110438,50083,5,Exceeded my expectations!,2023-07-09
9571078,9182552,122353,52209,5,Return process was hassle-free.,2023-09-13
9571079,9046199,115997,53267,5,Return process was hassle-free.,2022-05-29
9571081,9171239,126491,50176,5,"Not as described, very disappointed.",2024-10-20
9571082,9223859,124550,57468,5,"Delivered on time, quality is good.",2023-07-10
9571083,9225792,140678,50692,5,No Review Provided,2023-06-20
9571084,9153720,116722,59403,5,Exceeded my expectations!,2024-11-17
9571085,9170737,101581,50388,5,Great product! Exactly as described.,2022-06-18
9571086,9197571,137052,50789,2,Size was different from what I ordered.,2025-03-06
9571087,9211043,126133,59608,4,"Genuine product, no complaints.",2025-02-26
9571088,9188825,109130,52671,5,"Delivered on time, quality is good.",2024-10-30
9571089,9083765,110396,54064,5,"Not as described, very disappointed.",2022-09-05
9571090,9219765,121623,56287,2,Would not recommend to anyone.,2024-07-29
9571091,9101147,136230,53878,2,"Genuine product, no complaints.",2024-12-24
9571092,9062665,128589,58790,5,Absolutely love this product!,2024-04-08
9571093,9177913,124634,55453,4,Exceeded my expectations!,2022-04-19
9571094,9060367,116026,52921,4,"Poor quality, not recommended.",2023-07-03
9571095,9132059,130225,58278,5,Return process was hassle-free.,2023-07-10
9571096,9076919,135945,58294,3,"Perfect gift, arrived well packed.",2024-12-07
9571097,9211658,102137,56088,5,Good value for money.,2023-07-04
9571098,9211399,121838,51464,4,Great product! Exactly as described.,2023-07-10
9571099,9161807,129198,59939,4,"Perfect gift, arrived well packed.",2022-11-13
9571100,9118302,113998,50073,4,"Genuine product, no complaints.",2023-07-02
9571101,9063672,144614,53225,5,Absolutely love this product!,2024-01-25
9571102,9117470,111407,54400,5,Good value for money.,2023-07-11
9571103,9178191,117852,50946,5,"Fast delivery, packaged well.",2024-12-08
9571104,9035206,103939,56920,4,"Perfect gift, arrived well packed.",2025-02-09
9571105,9134004,136285,54996,5,"Excellent quality, will buy again!",2022-11-13
9571106,9102113,139686,52746,5,"Excellent quality, will buy again!",2023-12-26
9571107,9131861,115827,51331,5,Return process was hassle-free.,2024-09-11
9571110,9219572,128423,51604,5,Size was different from what I ordered.,2023-10-02
9571111,9036230,131070,54387,4,"Perfect gift, arrived well packed.",2023-01-25
9571112,9073165,105591,54517,5,"Genuine product, no complaints.",2023-07-12
9571113,9219083,133254,59983,3,Absolutely love this product!,2023-06-18
9571114,9095998,145175,50298,5,Late delivery but product is fine.,2025-01-30
9571115,9143352,109708,56251,1,"Fast delivery, packaged well.",2022-03-15
9571116,9244435,116043,58710,4,"Genuine product, no complaints.",2022-02-08
9571117,9064430,101298,57960,5,Absolutely love this product!,2023-05-20
9571118,9215116,109843,55576,2,Exceeded my expectations!,2024-07-18
9571119,9126467,135387,53239,5,Great product! Exactly as described.,2024-09-22
9571120,9074223,149464,57759,4,"Genuine product, no complaints.",2023-06-29
9571121,9150767,142721,56495,5,"Poor quality, not recommended.",2023-05-30
9571122,9130953,115266,50716,4,Late delivery but product is fine.,2024-09-25
9571123,9088778,126311,55167,3,Product stopped working after 2 days.,2024-10-31
9571124,9093172,110661,58560,2,No Review Provided,2023-07-07
9571125,9134507,115094,51980,4,Would not recommend to anyone.,2024-09-12
9571126,9014663,101172,52282,5,"Quick delivery, happy with purchase.",2023-07-11
9571127,9179696,140720,52839,5,"Perfect gift, arrived well packed.",2022-04-14
9571128,9103097,125037,51390,4,No Review Provided,2024-04-27
9571129,9106974,139461,59957,5,"Perfect gift, arrived well packed.",2024-01-12
9571130,9010046,148139,50772,4,Great product! Exactly as described.,2025-03-29
9571131,9167879,107393,58379,5,Customer support was helpful.,2022-01-09
9571132,9051405,104232,58088,2,"Quick delivery, happy with purchase.",2023-02-11
9571133,9146947,135311,53008,3,Late delivery but product is fine.,2022-07-10
9571134,9153102,109944,53062,5,Good value for money.,2024-01-12
9571135,9050012,118125,58655,5,"Average product, nothing special.",2023-11-21
9571136,9116714,107397,58348,2,"Average product, nothing special.",2024-06-29
9571137,9062692,106457,53009,5,Good value for money.,2023-02-06
9571138,9195454,113389,56591,2,"Genuine product, no complaints.",2022-07-10
9571139,9037306,123399,52046,5,Absolutely love this product!,2023-07-13
9571140,9233433,132653,52739,2,Product stopped working after 2 days.,2023-07-11
9571141,9096108,126516,53120,2,"Fast delivery, packaged well.",2024-01-21
9571142,9179522,119195,51632,5,"Fast delivery, packaged well.",2023-06-20
9571143,9054889,125799,53346,4,Would not recommend to anyone.,2024-12-30
9571144,9110616,109635,54310,2,Great product! Exactly as described.,2024-02-28
9571145,9065439,131869,53644,4,Return process was hassle-free.,2022-11-14
9571146,9044310,111912,56100,3,"Perfect gift, arrived well packed.",2025-02-10
9571147,9179221,115242,52102,4,"Perfect gift, arrived well packed.",2023-08-06
9571148,9110527,104634,50886,3,No Review Provided,2022-01-31
9571149,9099228,123151,57472,4,Good value for money.,2024-11-08
9571150,9149043,121270,55377,5,Late delivery but product is fine.,2024-01-31
9571151,9228864,100573,54377,4,Exceeded my expectations!,2024-11-04
9571152,9169493,136934,58176,4,Absolutely love this product!,2023-01-15
9571153,9228635,131865,55614,3,"Average product, nothing special.",2023-06-30
9571154,9187815,119127,58632,4,No Review Provided,2023-07-13
9571155,9059862,149705,59978,5,"Genuine product, no complaints.",2023-07-02
9571156,9004104,149010,56001,5,No Review Provided,2023-06-18
9571157,9065189,140635,55446,2,Absolutely love this product!,2022-04-28
9571158,9034462,134095,57422,5,Return process was hassle-free.,2024-07-24
9571159,9095199,146181,53849,5,Customer support was helpful.,2025-04-04
9571160,9068305,103675,51806,3,"Delivered on time, quality is good.",2024-01-17
9571162,9115227,147603,51756,3,Product stopped working after 2 days.,2026-07-06
9571163,9116416,100821,55116,5,Exceeded my expectations!,2023-06-29
9571164,9184277,101395,56774,5,"Perfect gift, arrived well packed.",2024-09-03
9571165,9020120,131179,54982,5,"Not as described, very disappointed.",2023-07-15
9571166,9146507,113433,54366,3,Late delivery but product is fine.,2023-06-26
9571167,9034566,149648,58031,5,Product was damaged on arrival.,2023-06-16
9571168,9049675,132767,52980,5,"Genuine product, no complaints.",2022-08-06
9571169,9105637,122137,52094,4,Would not recommend to anyone.,2025-02-07
9571170,9118231,118556,56939,2,"Quick delivery, happy with purchase.",2023-07-07
9571171,9211338,135754,56079,5,Product was damaged on arrival.,2022-12-14
9571172,9096592,117132,53022,1,Return process was hassle-free.,2024-08-07
9571173,9117419,106175,55005,1,"Quick delivery, happy with purchase.",2024-05-27
9571175,9018458,106232,50010,3,Late delivery but product is fine.,2023-12-25
9571176,9105379,123064,59571,5,"Delivered on time, quality is good.",2024-09-20
9571177,9247955,141453,56868,1,"Fast delivery, packaged well.",2024-06-08
9571178,9115960,137640,54075,4,"Not as described, very disappointed.",2023-06-17
9571179,9240424,108827,56031,5,"Genuine product, no complaints.",2022-02-15
9571180,9099716,128137,59201,4,Product was damaged on arrival.,2023-06-17
9571181,9012201,126660,57609,5,"Genuine product, no complaints.",2023-06-24
9571182,9249184,115412,52394,1,No Review Provided,2023-06-20
9571183,9103293,149837,57025,2,"Excellent quality, will buy again!",2025-03-07
9571185,9011711,133729,57563,5,Return process was hassle-free.,2023-06-30
9571186,9018105,138008,52257,3,Good value for money.,2023-06-26
9571187,9227175,144083,52211,5,Size was different from what I ordered.,2023-06-26
9571188,9063841,129858,54230,4,"Perfect gift, arrived well packed.",2023-06-16
9571189,9015040,111331,54716,4,"Fast delivery, packaged well.",2024-11-24
9571190,9154289,134127,53748,4,Return process was hassle-free.,2022-10-09
9571191,9206831,132461,50305,3,"Fast delivery, packaged well.",2022-08-17
9571193,9011028,102386,56733,4,Good value for money.,2023-06-01
9571194,9062528,136734,55809,5,"Quick delivery, happy with purchase.",2023-06-25
9571195,9130846,128174,54898,3,"Genuine product, no complaints.",2022-09-15
9571196,9066023,146804,52702,5,Product was damaged on arrival.,2023-06-24
9571197,9041309,133950,55833,4,Return process was hassle-free.,2024-10-01
9571198,9087238,137916,50653,5,"Genuine product, no complaints.",2023-01-03
9571199,9066273,126443,53263,4,Size was different from what I ordered.,2022-05-11
9571200,9045540,109977,50970,4,"Not as described, very disappointed.",2023-04-06
9571201,9247928,125489,53869,5,Good value for money.,2023-06-23
9571202,9120791,142122,52039,4,Would not recommend to anyone.,2023-07-10
9571203,9085680,118164,58566,5,Absolutely love this product!,2022-02-19
9571204,9013502,104388,56387,4,"Perfect gift, arrived well packed.",2022-09-21
9571205,9118119,130315,53757,5,No Review Provided,2022-11-07
9571206,9149178,104147,56489,5,No Review Provided,2023-10-25
9571207,9155375,130203,54464,3,No Review Provided,2023-06-29
9571208,9151553,103370,59016,5,Great product! Exactly as described.,2024-09-29
9571209,9187294,125774,58903,4,Product was damaged on arrival.,2024-08-31
9571210,9148189,127937,51465,3,"Poor quality, not recommended.",2023-11-20
9571211,9044486,103332,54057,1,"Not as described, very disappointed.",2022-07-04
9571213,9181658,115787,57664,5,"Genuine product, no complaints.",2023-07-17
9571214,9018095,143148,58956,4,"Quick delivery, happy with purchase.",2025-01-21
