ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment,has_order_flag
7555729,112116,9222344,Wrong Item,2022-05-15 13:09:00,Escalated,9,Neutral,1
7555730,118581,9107731,Delivery Issue,2022-10-26 19:12:00,Resolved,41,Negative,1
7555731,129855,9217876,Technical Support,2024-10-21 21:40:00,Escalated,17,Positive,1
7555732,118062,9140349,Refund,2024-10-02 22:06:00,Resolved,30,Unknown,1
7555733,127786,9193931,Unknown,2022-10-27 18:35:00,Resolved,134,Positive,1
7555734,133127,9036570,Cancellation,2024-12-30 08:18:00,Resolved,42,Negative,1
7555735,118083,9105890,Product Quality,2023-01-18 11:07:00,Open,11,Positive,1
7555736,121647,,Refund,2024-06-18 22:37:00,Escalated,8,Negative,0
7555737,139556,9062108,Delivery Issue,2022-09-30 14:41:00,Open,33,Positive,1
7555738,149029,9231704,Return Request,2022-11-10 21:39:00,Escalated,12,Positive,1
7555739,115210,9196450,Product Quality,2023-06-05 15:03:00,Escalated,25,Positive,1
7555740,147786,,Wrong Item,2023-05-04 19:20:00,Resolved,2,Positive,0
7555741,132810,9015403,Wrong Item,2022-03-25 10:27:00,Open,7,Negative,1
7555742,120937,9070614,Refund,2025-01-25 20:07:00,Resolved,33,Negative,1
7555743,102867,9239946,Wrong Item,2022-04-08 20:09:00,Resolved,42,Positive,1
7555744,116504,9089762,Technical Support,2022-04-14 20:21:00,Resolved,8,Neutral,1
7555745,140349,9104093,Return Request,2022-03-26 19:53:00,Escalated,15,Negative,1
7555746,127273,9169381,Cancellation,2022-01-22 15:32:00,Open,4,Negative,1
7555747,143446,9115193,Refund,2022-05-29 08:00:00,Open,20,Positive,1
7555748,105292,9062004,Product Quality,2022-02-13 15:34:00,Escalated,58,Negative,1
7555749,100433,9207574,Delivery Issue,2024-11-03 12:34:00,Resolved,16,Positive,1
7555750,146141,9166739,Return Request,2022-01-01 21:34:00,Resolved,19,Neutral,1
7555751,105856,9102104,Delivery Issue,2024-03-24 20:42:00,Resolved,18,Neutral,1
7555752,109109,9180503,Payment Issue,2024-02-23 13:00:00,Open,7,Negative,1
7555753,103262,9150274,Technical Support,2022-12-27 19:34:00,Resolved,71,Positive,1
7555754,123069,9015218,Technical Support,2022-02-24 18:04:00,Resolved,15,Neutral,1
7555755,140679,9041134,Payment Issue,2024-01-27 00:54:00,Escalated,21,Neutral,1
7555756,114383,9111020,Refund,2024-06-14 23:48:00,Escalated,3,Positive,1
7555757,130954,9197730,Refund,2024-07-19 08:37:00,Escalated,19,Neutral,1
7555758,103719,9229111,Account Issue,2022-01-12 11:27:00,Resolved,64,Negative,1
7555759,125981,9133656,Account Issue,2022-10-18 07:25:00,Resolved,9,Negative,1
7555760,103485,9045967,Refund,2023-01-12 00:16:00,Resolved,29,Unknown,1
7555761,118536,9142136,Unknown,2023-06-28 17:30:00,Open,39,Neutral,1
7555763,145153,9025126,Technical Support,2024-03-24 19:24:00,Open,72,Neutral,1
7555765,110829,9119081,Unknown,2023-10-30 13:12:00,Open,97,Negative,1
7555766,113542,9063689,Delivery Issue,2022-10-29 13:06:00,Open,35,Neutral,1
7555767,119293,9184085,Account Issue,2023-04-27 21:41:00,Resolved,107,Negative,1
7555768,140080,9042902,Cancellation,2024-12-24 09:45:00,Resolved,24,Negative,1
7555770,140300,9073603,Payment Issue,2023-09-21 19:53:00,Open,3,Positive,1
7555772,149802,9180488,Refund,2024-03-16 19:42:00,Resolved,38,Negative,1
7555773,123994,9010433,Refund,2024-08-18 14:54:00,Open,15,Negative,1
7555774,136488,9111254,Technical Support,2024-04-04 00:41:00,Open,22,Negative,1
7555775,148983,9011225,Account Issue,2022-07-10 19:12:00,Resolved,56,Neutral,1
7555776,107740,9147277,Payment Issue,2025-01-31 07:30:00,Resolved,47,Neutral,1
7555778,143075,9191919,Unknown,2024-01-18 16:19:00,Open,10,Positive,1
7555779,107279,9055149,Technical Support,2025-02-11 13:55:00,Resolved,1,Positive,1
7555781,111315,9105262,Account Issue,2024-12-08 22:40:00,Resolved,55,Neutral,1
7555783,102685,9073281,Technical Support,2022-01-29 17:59:00,Open,51,Neutral,1
7555784,121191,9075981,Technical Support,2022-12-28 13:51:00,Resolved,62,Negative,1
7555785,115351,9125553,Product Quality,2023-02-02 17:30:00,Resolved,5,Positive,1
7555786,147101,9167027,Return Request,2022-06-16 21:48:00,Escalated,163,Positive,1
7555787,130411,9106029,Return Request,2024-09-15 20:00:00,Resolved,15,Neutral,1
7555788,115488,9225650,Unknown,2023-01-22 22:38:00,Resolved,14,Neutral,1
7555789,112366,9226235,Technical Support,2022-12-31 19:18:00,Escalated,71,Negative,1
7555790,108435,9173705,Refund,2024-08-27 16:17:00,Closed,87,Negative,1
7555791,124411,9081611,Delivery Issue,2024-06-05 14:12:00,Escalated,3,Negative,1
7555792,127258,9050256,Technical Support,2023-12-02 09:31:00,Escalated,49,Unknown,1
7555793,134966,9246994,Delivery Issue,2022-03-18 18:50:00,Resolved,20,Negative,1
7555794,118634,9124513,Refund,2023-09-30 16:02:00,Resolved,13,Unknown,1
7555795,120928,9078391,Unknown,2023-01-02 19:21:00,Resolved,22,Negative,1
7555796,132914,9030688,Payment Issue,2025-02-21 19:27:00,Resolved,15,Positive,1
7555799,105648,9089294,Return Request,2022-06-03 15:00:00,Open,8,Neutral,1
7555800,115001,9173297,Refund,2026-02-14 10:00:00,Open,27,Neutral,1
7555801,109575,9235251,Refund,2023-08-15 00:40:00,Open,174,Unknown,1
7555803,112349,9137435,Wrong Item,2022-10-20 16:04:00,Open,48,Negative,1
7555804,124199,9150925,Payment Issue,2024-07-19 15:11:00,Escalated,8,Negative,1
7555805,143778,9058168,Return Request,2023-06-30 09:37:00,Open,16,Neutral,1
7555806,147269,9112375,Unknown,2024-12-04 08:17:00,Resolved,99,Negative,1
7555807,123852,9051231,Payment Issue,2022-04-16 18:09:00,Resolved,3,Negative,1
7555808,105091,9164364,Product Quality,2024-10-28 13:02:00,Open,49,Positive,1
7555809,142102,,Return Request,2024-05-24 19:40:00,Resolved,1,Positive,0
7555810,127743,9045545,Cancellation,2023-12-09 23:57:00,Resolved,24,Positive,1
7555812,110231,9171943,Refund,2022-01-08 09:25:00,Escalated,27,Negative,1
7555813,147048,9087299,Unknown,2024-10-20 08:27:00,Escalated,21,Positive,1
7555814,112224,9032718,Delivery Issue,2022-01-11 17:47:00,Open,4,Neutral,1
7555815,121029,9183348,Payment Issue,2023-10-31 15:17:00,Escalated,24,Negative,1
7555816,108937,9081132,Return Request,2023-12-12 19:57:00,Resolved,28,Neutral,1
7555817,120635,9005330,Wrong Item,2024-12-21 19:28:00,Resolved,49,Negative,1
7555818,128936,9220541,Payment Issue,2022-09-28 01:39:00,Escalated,11,Negative,1
7555819,149449,9084920,Unknown,2022-07-23 12:31:00,Resolved,42,Positive,1
7555820,131622,9005085,Payment Issue,2024-10-13 17:05:00,Escalated,13,Negative,1
7555821,125285,,Refund,2023-12-06 08:22:00,Resolved,1,Negative,0
7555824,125688,9205745,Return Request,2022-02-15 21:36:00,Resolved,14,Unknown,1
7555826,148716,9223540,Account Issue,2024-03-05 07:30:00,Escalated,26,Negative,1
7555827,131526,9103167,Return Request,2023-04-28 12:47:00,Resolved,52,Positive,1
7555828,115066,9002345,Unknown,2024-11-27 21:51:00,Resolved,20,Positive,1
7555829,141751,9026800,Refund,2022-10-29 19:56:00,Open,66,Unknown,1
7555830,124170,9062947,Unknown,2024-03-11 07:41:00,Resolved,7,Neutral,1
7555832,102279,9248000,Refund,2023-03-02 19:23:00,Resolved,184,Negative,1
7555833,141368,9211129,Unknown,2023-09-23 13:00:00,Resolved,18,Unknown,1
7555834,103411,9138765,Payment Issue,2023-06-24 10:39:00,Closed,53,Positive,1
7555835,140744,9057883,Payment Issue,2024-01-09 22:11:00,Open,92,Negative,1
7555836,129174,9122013,Technical Support,2024-08-15 11:36:00,Escalated,70,Positive,1
7555837,126521,9009471,Refund,2024-10-30 18:43:00,Resolved,31,Negative,1
7555838,123525,9063841,Refund,2023-06-19 02:06:00,Resolved,120,Neutral,1
7555839,144386,9156141,Account Issue,2022-04-14 21:10:00,Resolved,34,Positive,1
7555841,129349,,Account Issue,2022-08-10 19:18:00,Open,14,Negative,0
7555842,132886,9024498,Return Request,2022-03-22 15:31:00,Resolved,127,Unknown,1
7555843,119322,,Refund,2025-03-31 05:21:00,Resolved,81,Neutral,0
7555844,130177,9036466,Delivery Issue,2022-11-19 07:38:00,Resolved,174,Neutral,1
7555845,107975,9181899,Refund,2024-04-18 23:48:00,Resolved,9,Negative,1
7555846,111990,9199748,Wrong Item,2023-11-20 21:40:00,Closed,47,Positive,1
7555847,118636,9238111,Cancellation,2024-02-10 08:42:00,Resolved,20,Neutral,1
7555849,127716,9179802,Payment Issue,2022-03-17 21:58:00,Resolved,126,Neutral,1
7555850,119714,9157193,Product Quality,2022-01-08 19:27:00,Open,24,Neutral,1
7555852,109277,9227182,Payment Issue,2024-03-09 10:36:00,Resolved,130,Neutral,1
7555853,126758,9135501,Unknown,2024-03-31 17:41:00,Open,20,Neutral,1
7555854,149293,9147897,Delivery Issue,2022-01-13 07:26:00,Resolved,99,Negative,1
7555855,142566,9223343,Delivery Issue,2022-04-05 09:00:00,Escalated,14,Positive,1
7555857,100863,9192169,Payment Issue,2023-03-25 22:15:00,Open,72,Negative,1
7555858,126314,9001080,Delivery Issue,2025-01-16 20:51:00,Resolved,4,Negative,1
7555859,106531,9039444,Product Quality,2024-04-01 09:42:00,Resolved,17,Negative,1
7555860,105718,9087705,Product Quality,2022-08-16 13:37:00,Open,43,Positive,1
7555861,104541,9164449,Refund,2022-12-25 11:38:00,Resolved,53,Positive,1
7555862,139984,9129874,Payment Issue,2023-09-01 21:44:00,Resolved,22,Negative,1
7555863,145826,9080086,Delivery Issue,2022-12-31 20:51:00,Resolved,17,Unknown,1
7555864,133645,9168012,Cancellation,2024-08-23 20:27:00,Closed,56,Negative,1
7555865,100763,9185091,Payment Issue,2023-03-03 21:26:00,Resolved,20,Negative,1
7555866,116044,9219896,Product Quality,2022-09-24 20:37:00,Open,14,Neutral,1
7555867,134704,9027010,Refund,2024-11-04 17:53:00,Resolved,48,Negative,1
7555868,105942,,Technical Support,2024-12-18 09:04:00,Resolved,65,Neutral,0
7555869,134960,9117613,Wrong Item,2023-01-19 09:46:00,Open,35,Neutral,1
7555870,103184,9066806,Unknown,2024-12-26 13:33:00,Resolved,184,Negative,1
7555871,131135,9032571,Product Quality,2022-01-06 20:55:00,Open,19,Negative,1
7555872,114620,9123730,Unknown,2024-12-17 13:20:00,Open,150,Neutral,1
7555873,120683,9206084,Unknown,2025-03-28 15:40:00,Open,33,Negative,1
7555874,101458,9129161,Return Request,2022-07-17 02:14:00,Resolved,45,Negative,1
7555875,141828,9082304,Wrong Item,2022-03-21 06:08:00,Resolved,1,Neutral,1
7555877,121685,9243695,Account Issue,2023-04-01 19:47:00,Resolved,75,Neutral,1
7555878,138637,9109769,Delivery Issue,2023-10-10 20:42:00,Resolved,38,Negative,1
7555879,100983,9114842,Cancellation,2023-03-18 08:19:00,Resolved,67,Positive,1
7555880,121700,9066850,Refund,2023-11-02 22:26:00,Resolved,60,Negative,1
7555881,143036,9213882,Refund,2022-01-09 22:11:00,Open,24,Negative,1
7555882,137012,9097804,Delivery Issue,2024-08-23 09:43:00,Resolved,19,Positive,1
7555883,139347,9068828,Delivery Issue,2022-06-02 21:27:00,Open,63,Unknown,1
7555884,143895,9018316,Product Quality,2022-02-20 13:16:00,Escalated,19,Neutral,1
7555885,119694,9126709,Cancellation,2025-02-19 21:34:00,Resolved,49,Negative,1
7555886,149245,9204782,Unknown,2023-12-03 19:51:00,Open,4,Negative,1
7555887,104791,9032970,Technical Support,2023-07-15 18:08:00,Resolved,52,Neutral,1
7555888,113714,9083125,Account Issue,2024-07-13 07:13:00,Open,2,Negative,1
7555890,126228,9058406,Refund,2023-07-25 19:14:00,Resolved,170,Neutral,1
7555891,149113,9115795,Return Request,2022-01-08 08:40:00,Resolved,6,Neutral,1
7555892,125223,9136717,Refund,2023-01-31 14:03:00,Resolved,52,Negative,1
7555893,146563,9110012,Delivery Issue,2023-04-09 11:51:00,Resolved,183,Negative,1
7555894,130608,9121146,Payment Issue,2022-12-29 14:36:00,Resolved,24,Neutral,1
7555895,146901,9143376,Refund,2023-08-20 15:17:00,Resolved,23,Positive,1
7555896,134364,9077105,Technical Support,2022-05-01 16:10:00,Resolved,55,Neutral,1
7555897,106584,9152692,Refund,2023-07-15 10:02:00,Open,42,Neutral,1
7555898,107068,9012353,Technical Support,2024-05-11 23:09:00,Open,103,Negative,1
7555899,120906,9113878,Unknown,2022-05-03 20:37:00,Resolved,34,Negative,1
7555901,113852,9059399,Refund,2023-03-18 01:06:00,Open,160,Neutral,1
7555903,112053,,Unknown,2022-11-27 01:14:00,Resolved,14,Neutral,0
7555905,112118,,Technical Support,2022-09-22 10:42:00,Resolved,21,Positive,0
7555906,114783,9240228,Unknown,2023-05-16 19:07:00,Resolved,21,Unknown,1
7555907,135921,9217335,Delivery Issue,2024-07-06 09:32:00,Open,68,Positive,1
7555908,118455,,Account Issue,2022-06-03 13:47:00,Escalated,62,Negative,0
7555909,109257,9029960,Payment Issue,2023-03-12 11:24:00,Escalated,107,Neutral,1
7555910,111878,9199229,Payment Issue,2022-10-27 09:03:00,Open,9,Negative,1
7555911,133959,9187640,Account Issue,2025-01-28 12:25:00,Escalated,27,Negative,1
7555912,149926,9209636,Unknown,2024-09-28 10:13:00,Resolved,131,Negative,1
7555913,109630,9107141,Cancellation,2023-02-08 06:05:00,Resolved,15,Negative,1
7555914,130609,9073871,Delivery Issue,2024-12-12 21:36:00,Resolved,137,Positive,1
7555915,149881,9212061,Product Quality,2024-03-19 09:52:00,Resolved,54,Neutral,1
7555916,127490,9202752,Refund,2022-11-27 17:43:00,Resolved,63,Negative,1
7555917,104377,9146710,Account Issue,2023-09-27 18:08:00,Resolved,19,Unknown,1
7555919,119847,9215549,Wrong Item,2024-12-30 18:53:00,Resolved,19,Neutral,1
7555920,126416,,Product Quality,2023-02-21 14:16:00,Resolved,71,Neutral,0
7555922,131509,9103700,Payment Issue,2023-06-06 18:13:00,Escalated,103,Neutral,1
7555923,112539,,Account Issue,2022-12-20 13:43:00,Resolved,159,Positive,0
7555924,124649,9163513,Return Request,2023-06-28 21:43:00,Open,42,Neutral,1
7555925,117376,9183510,Product Quality,2025-03-27 17:18:00,Open,41,Neutral,1
7555926,142459,9217150,Cancellation,2023-10-16 06:44:00,Resolved,5,Positive,1
7555927,115698,9021571,Product Quality,2022-02-01 21:45:00,Resolved,16,Neutral,1
7555928,112650,,Delivery Issue,2024-07-17 02:34:00,Resolved,108,Neutral,0
7555930,111042,9022925,Payment Issue,2022-01-01 10:23:00,Resolved,36,Negative,1
7555931,122780,9021748,Cancellation,2022-03-22 12:50:00,Resolved,18,Negative,1
7555933,104265,,Unknown,2023-01-20 11:49:00,Resolved,14,Negative,0
7555934,122876,9097875,Unknown,2023-09-29 12:46:00,Resolved,14,Negative,1
7555935,135100,9103394,Delivery Issue,2022-09-24 12:39:00,Open,35,Neutral,1
7555936,138022,9065382,Wrong Item,2022-11-06 19:18:00,Open,12,Positive,1
7555937,100892,9217906,Wrong Item,2023-11-08 14:26:00,Open,61,Negative,1
7555938,145785,9189874,Wrong Item,2022-02-09 22:18:00,Resolved,4,Negative,1
7555939,130299,9186411,Unknown,2023-10-23 11:03:00,Resolved,9,Neutral,1
7555941,100695,9152413,Cancellation,2025-02-03 18:22:00,Escalated,60,Negative,1
7555942,113973,9016144,Delivery Issue,2022-08-11 06:47:00,Resolved,17,Negative,1
7555943,133682,9242340,Product Quality,2023-10-24 08:38:00,Resolved,40,Positive,1
7555944,128706,9203907,Account Issue,2023-02-06 13:49:00,Resolved,23,Neutral,1
7555947,126561,9222919,Product Quality,2022-08-26 08:17:00,Resolved,11,Negative,1
7555948,127484,9077815,Account Issue,2022-01-14 14:58:00,Resolved,24,Negative,1
7555949,126172,9044561,Payment Issue,2022-09-09 08:31:00,Open,44,Negative,1
7555951,124798,9170885,Product Quality,2022-10-27 21:26:00,Resolved,61,Neutral,1
7555952,110937,9089022,Cancellation,2023-05-28 06:55:00,Resolved,58,Positive,1
7555953,126691,9011432,Cancellation,2022-12-13 17:28:00,Open,34,Neutral,1
7555956,108664,9011398,Refund,2023-06-10 15:38:00,Open,49,Neutral,1
7555957,141794,9030635,Product Quality,2023-10-30 14:59:00,Open,15,Negative,1
7555958,107071,9171046,Return Request,2025-01-13 11:04:00,Open,22,Neutral,1
7555960,113924,9066915,Technical Support,2022-01-22 15:27:00,Resolved,34,Negative,1
7555961,123491,9163579,Cancellation,2025-03-24 19:55:00,Resolved,181,Negative,1
7555962,119981,9184781,Payment Issue,2023-12-14 06:43:00,Resolved,157,Negative,1
7555963,118091,9053854,Account Issue,2022-03-15 16:14:00,Escalated,3,Positive,1
7555965,121583,9198451,Unknown,2022-10-13 21:03:00,Resolved,47,Negative,1
7555966,106340,9216869,Refund,2024-03-10 07:30:00,Resolved,11,Neutral,1
7555967,136158,,Cancellation,2022-08-16 19:55:00,Resolved,9,Unknown,0
7555968,145814,9003147,Return Request,2024-09-03 12:34:00,Escalated,23,Positive,1
7555969,122631,9173997,Delivery Issue,2022-10-12 22:13:00,Resolved,12,Unknown,1
7555970,137482,9037586,Technical Support,2022-10-24 07:14:00,Resolved,69,Negative,1
7555971,133682,9217212,Technical Support,2024-02-16 08:38:00,Resolved,10,Neutral,1
7555972,107365,9043691,Account Issue,2024-05-26 20:49:00,Resolved,44,Neutral,1
7555973,136078,9121570,Return Request,2022-01-15 21:37:00,Escalated,138,Negative,1
7555974,110634,9050811,Refund,2024-09-17 09:40:00,Open,39,Negative,1
7555975,136555,9065801,Account Issue,2023-07-09 09:42:00,Escalated,16,Negative,1
7555976,108236,9003769,Product Quality,2024-10-14 22:24:00,Open,12,Negative,1
7555977,141060,9070965,Product Quality,2025-01-07 18:43:00,Resolved,9,Neutral,1
7555978,140269,9149834,Return Request,2023-10-23 09:10:00,Open,46,Neutral,1
7555979,141764,9077770,Wrong Item,2024-04-17 18:41:00,Resolved,62,Neutral,1
7555980,135298,9182537,Return Request,2024-07-04 16:33:00,Open,168,Negative,1
7555981,142575,9084268,Delivery Issue,2022-10-07 14:23:00,Resolved,55,Positive,1
7555982,110656,9221912,Cancellation,2024-06-19 12:28:00,Escalated,4,Neutral,1
7555983,118682,9228444,Unknown,2022-10-01 21:58:00,Resolved,24,Neutral,1
7555984,112111,9114268,Product Quality,2023-07-13 12:42:00,Open,20,Negative,1
7555985,104346,9162928,Refund,2022-07-18 10:13:00,Open,32,Positive,1
7555986,137445,9223461,Wrong Item,2022-12-21 18:39:00,Resolved,14,Neutral,1
7555988,137472,9212195,Cancellation,2022-06-26 03:04:00,Resolved,10,Positive,1
7555989,114395,9171095,Return Request,2022-08-11 19:06:00,Resolved,3,Unknown,1
7555990,141342,9166441,Technical Support,2024-12-27 10:02:00,Resolved,61,Negative,1
7555991,141616,9057876,Cancellation,2023-02-10 19:11:00,Resolved,10,Positive,1
7555992,146789,,Delivery Issue,2024-04-19 22:05:00,Resolved,46,Positive,0
7555993,101620,9204791,Refund,2024-03-26 12:27:00,Resolved,8,Unknown,1
7555994,132896,9173825,Wrong Item,2022-12-05 08:59:00,Resolved,28,Negative,1
7555995,131240,9045157,Product Quality,2022-07-12 11:00:00,Open,14,Unknown,1
7555996,125957,9114079,Technical Support,2022-06-03 15:44:00,Resolved,38,Positive,1
7555997,145420,9161911,Account Issue,2022-12-04 20:29:00,Resolved,3,Neutral,1
7555998,147537,9014818,Delivery Issue,2023-03-22 22:00:00,Open,45,Negative,1
7555999,148147,9196081,Unknown,2022-10-11 11:47:00,Open,1,Negative,1
7556000,119870,9136247,Technical Support,2024-04-14 10:03:00,Resolved,15,Negative,1
7556001,121045,9243348,Cancellation,2022-07-07 07:23:00,Resolved,60,Positive,1
7556002,136971,9113575,Payment Issue,2023-02-06 02:39:00,Open,38,Negative,1
7556003,118779,9181643,Wrong Item,2024-10-28 18:59:00,Resolved,23,Negative,1
7556006,101443,9133581,Technical Support,2025-03-28 05:40:00,Open,5,Positive,1
7556007,108762,9218793,Account Issue,2022-07-18 14:40:00,Open,86,Neutral,1
7556008,141217,9084909,Return Request,2025-01-05 20:08:00,Open,50,Positive,1
7556009,106615,9070114,Return Request,2022-03-31 21:49:00,Resolved,9,Neutral,1
7556010,136184,9091125,Product Quality,2024-10-25 10:32:00,Open,4,Unknown,1
7556011,108720,9026872,Unknown,2023-03-22 23:56:00,Resolved,70,Positive,1
7556012,101037,9015639,Refund,2023-07-15 21:58:00,Open,53,Negative,1
7556013,139513,9017187,Account Issue,2022-01-10 22:19:00,Open,64,Neutral,1
7556015,127019,9199598,Cancellation,2026-04-25 10:00:00,Open,12,Positive,1
7556017,100624,9149016,Account Issue,2023-10-21 21:32:00,Escalated,140,Negative,1
7556018,142742,9033361,Account Issue,2024-09-25 09:23:00,Resolved,16,Positive,1
7556019,137265,9018385,Technical Support,2024-09-25 11:24:00,Resolved,42,Negative,1
7556021,146100,9027628,Unknown,2023-02-17 20:56:00,Resolved,140,Neutral,1
7556022,127487,9011381,Unknown,2024-05-19 11:46:00,Resolved,13,Positive,1
7556025,145591,9069605,Technical Support,2023-12-21 22:04:00,Open,67,Negative,1
7556027,131474,9194130,Refund,2022-07-16 22:59:00,Escalated,11,Positive,1
7556028,147227,9221994,Product Quality,2022-03-02 06:59:00,Resolved,14,Neutral,1
7556029,104760,9221686,Account Issue,2025-03-15 09:22:00,Resolved,104,Negative,1
7556030,119431,9143386,Unknown,2022-03-09 07:03:00,Escalated,13,Negative,1
7556031,112262,9153031,Technical Support,2024-07-20 19:04:00,Resolved,25,Negative,1
